"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","cancer"
0.7,1.3,15045.14,81.24,1.8,5.76,50.04,21.6,0,21.64,35330888.4,5e-15,0
0.7,0.7,1176.52,0,0,0.08,47.32,0.88,0,10.24,8638699.96,5e-15,0
0.7,1.5,18250.5,1535.64,40.2,111.2,50.04,434.32,0,210.52,380654362.84,5e-15,0
0.7,2.1,12951.36,2754554170.32,69852567.32,199576413.6,50,798319958.84,0.56,426.84,4951772597044,5e-15,0.56
0.7,1.7,16744.5,1032024550.16,26214887.52,74747003.28,50.16,298991408.32,0.28,552.4,2308400638699.36,5e-15,0.28
0.7,1.9,14596.46,1983575690.2,50349993.52,143699654.64,50.08,574801555.2,0.36,481.28,3994830181576.36,5e-15,0.36
0.7,2.3,13063.4,3258150285.36,83078807.44,236422500.56,50,945158655.48,0.48,431.08,6188794224416.24,5e-15,0.48
0.7,2.5,10549.86,3897107688.52,99094349.24,282654570.76,50.12,1130627655.4,0.68,347.88,5759554721743.12,5e-15,0.68
0.7,2.7,10256.74,4343880518.08,110558471.04,315171342.44,50.16,1260692545.2,0.76,338,6251912558718.76,5e-15,0.76
0.7,2.9,10377.74,4628629696.56,118863185.84,336439648.84,50.16,1344430356.96,0.72,342.32,6920870594522.44,5e-15,0.72
0.7,3.1,8116.1,5075314568.92,129129287.72,368324595.68,50.12,1473304986.16,0.8,267.12,5779825003887.88,5e-15,0.8
0.7,3.3,9884.16,5364995592.76,136755825.24,389624500.84,50.2,1558499211.68,0.68,326.04,7504647330885.04,5e-15,0.68
0.7,3.5,8522.04,5643087038.84,143419534.72,409543496.44,50.04,1638176724.28,0.72,280.8,6791204396344,5e-15,0.72
0.7,3.7,11022.14,5866323484.72,149531725.56,426021543.92,50.2,1704081268.04,0.68,364.24,9210918672394.4,5e-15,0.68
0.7,3.9,7976.54,6077817114.92,154938560.04,441452981.12,50.2,1765832770.36,0.88,263,6859711729543.12,5e-15,0.88
0.7,4.1,9475.5,6250282540.56,160127276.44,454427860.88,50.48,1817734835.08,0.8,312.92,8427979950056.52,5e-15,0.8
0.7,4.3,9512.16,6444604089.56,164204209,468090066.92,50.16,1872359866.56,0.76,314.4,8729765234403.4,5e-15,0.76
0.7,4.7,9927.22,6737392103.32,172170455.68,489697372.76,50.32,1958800150.72,0.76,328.2,9560517908619.88,5e-15,0.76
0.7,4.5,6642.44,6595075656.68,168411275.88,479268064.84,50.28,1917077190.76,1,218.88,6200145564523.28,5e-15,1
0.7,4.9,7574.74,6863693364.68,175785874,499142995.68,50.44,1996573244.36,0.92,250.12,7400895200337.4,5e-15,0.92
0.7,5.1,6414.8,6999308234.04,178516370.08,508611055.44,50.2,2034464764.48,0.96,211.32,6367168708805.12,5e-15,0.96
0.725,0.5,1407.22,0,0,0.04,39.2,0.16,0,10.52,5896611.2,5e-15,0
0.725,1.1,2164.52,0,0,0.12,49.96,0.72,0,13.08,19974311,5e-15,0
0.725,0.9,1226.64,0,0,0.2,49.52,1,0,9.88,11656497.28,5e-15,0
0.725,1.3,15968.92,97.28,2.44,6.84,50.04,26.96,0,22,38298708.44,5e-15,0
0.725,0.7,1166.68,0,0,0,47.2,-0.24,0,9.2,8549140.12,5e-15,0
0.725,1.5,18250.5,62043.8,1548.68,4457.28,50,17836.8,0,523.6,1394626092.96,5e-15,0
0.725,2.1,13158.66,2765304518.16,69847714.56,198794558.84,50.08,794868262.68,0.72,433.8,5087539590693.92,5e-15,0.72
0.725,1.7,14442.34,1130668957.08,28410869,81133532.36,50.04,324539476.76,0.44,475.76,2154436000012.16,5e-15,0.44
0.725,1.9,13991.68,2060491120,51802085.28,147931526.6,50.04,591725075.12,0.36,461.04,3932493880735.36,5e-15,0.36
0.725,2.3,11196.36,3410333869.28,86134938.28,245232413.28,50.2,980824441.72,0.8,368.96,5275407983929.64,5e-15,0.8
0.725,2.5,12048.46,3946893214.12,99532053.64,283757163.8,50.16,1135038693.24,0.64,397.64,6629116289655.04,5e-15,0.64
0.725,2.7,11129.6,4394095358.08,110838602.88,315977334.88,50.16,1263903841.96,0.72,367.08,6815425857322.6,5e-15,0.72
0.725,2.9,11475.72,4768311141.12,120561762.4,343111160.12,50.28,1372450401.56,0.68,378.92,7664638073157.96,5e-15,0.68
0.725,3.1,9628.98,5119136753.48,129085987.88,368207125.24,50.12,1472836031.28,0.72,317.48,6888365720322.96,5e-15,0.72
0.725,3.3,9991.82,5414188979.4,136546657.92,389486595.52,50.12,1557944342,0.8,329.56,7590489113675.52,5e-15,0.8
0.725,3.5,10457.76,5663213435.24,143265231.88,407693980.6,50.28,1630766401.92,0.8,345.4,8339419570853.44,5e-15,0.8
0.725,3.7,9044.66,5897169550.6,149191152.6,424582004.56,50.28,1698316670.24,0.84,298.44,7495995157373.8,5e-15,0.84
0.725,3.9,8599.4,6118315453.24,154366451.96,440295105.4,50.12,1761172009.44,0.84,283.4,7392846653042.04,5e-15,0.84
0.725,4.1,6907.66,6290124572.04,159456385.68,453607550.2,50.24,1814066698.96,0.96,227.44,6091001738569.56,5e-15,0.96
0.725,4.3,8510.22,6467595564,163731353.12,466055313.24,50.28,1864266247.4,0.84,280.64,7758330697035.76,5e-15,0.84
0.725,4.7,10025.1,6773297153.96,171198470.48,487750002.56,50.2,1951009802.84,0.76,331.56,9614493250047.4,5e-15,0.76
0.725,4.5,8481.58,6634960983,167452733.2,477608883.32,50.12,1910431417.76,0.8,279.92,7936725780591.8,5e-15,0.8
0.725,4.9,6658.6,6895868463.6,174801738.56,496888948.6,50.36,1987550292.72,0.84,219.52,6453768410564.84,5e-15,0.84
0.725,5.1,7434.88,7004622156.12,178317914.6,505191765.64,50.6,2020761955.96,0.92,245.4,7361887374310.6,5e-15,0.92
0.75,0.5,1394.22,0,0,0.04,39.76,0,0,10.36,5435874.76,5e-15,0
0.75,1.1,2270.34,0,0,0.04,50.04,0.12,0,13.36,20005144.2,5e-15,0
0.75,0.9,1255.76,0,0,0.12,49.84,0.72,0,9.44,11309636.68,5e-15,0
0.75,1.3,17987.76,128.64,3.36,8.52,50.04,36.36,0,23.8,44787219.84,5e-15,0
0.75,0.7,1177.26,0,0,0.08,47.36,0.08,0,9.52,7535054.92,5e-15,0
0.75,1.5,18250.5,41124105.4,1023647.48,2922621.56,50.04,11690449.76,0,585.2,46770986009.68,5e-15,0
0.75,2.1,13182.24,2873094859.04,71662391.72,204527939.2,50.08,818118905.96,0.48,435.04,5174054464511.36,5e-15,0.48
0.75,1.7,15939.48,1214757149,30237115.92,86377847.6,50,345505797.08,0.2,525.6,2563628750009.64,5e-15,0.2
0.75,1.9,14019.98,2122714564.28,52932698.2,151058055.16,50.08,604224416.28,0.4,462,4048391076609.36,5e-15,0.4
0.75,2.3,13668.96,3490762151.64,87101693.56,248573456.12,50.08,994291643.56,0.68,451.72,6578729191050.28,5e-15,0.68
0.75,2.5,8419.48,4009629262.32,100075542.08,285602592.44,50.08,1142412779.68,0.84,276.88,4589880220421.2,5e-15,0.84
0.75,2.7,11160.72,4460379317.36,111190386.64,317680737.88,50,1270732335.16,0.72,368.28,6881874349233.08,5e-15,0.72
0.75,2.9,10388.2,4830150520.84,120685613,344243266.04,50.12,1376974783.92,0.68,342.8,6947858321257.28,5e-15,0.68
0.75,3.1,11548.14,5152364968.96,129025047.48,367420663.8,50.24,1469671086.32,0.64,381.36,8297092571842.2,5e-15,0.64
0.75,3.3,7577.18,5452000066.2,136368562.36,388763834.48,50.16,1555058824.44,0.8,249.48,5694617136544.72,5e-15,0.8
0.75,3.5,7669.32,5708233978.48,142901702.6,407136949,50.2,1628554488.4,0.88,252.72,6059498464163.68,5e-15,0.88
0.75,3.7,8580.5,5945511334.72,148651698.56,424003573.48,50.12,1696027546.24,0.76,283.16,7096317861987.2,5e-15,0.76
0.75,3.9,8051.72,6130493828.52,154176776.56,437818877.48,50.44,1751304737.92,0.8,265.44,6875183800921.88,5e-15,0.8
0.75,4.1,11043.04,6337772389.6,158607187.92,452117668.28,50.16,1808469126.16,0.64,365.24,9812976023729.08,5e-15,0.64
0.75,4.3,8755.62,6507808595.48,162867997.28,464277864.16,50.16,1857131519.36,0.96,289.4,7959055923031.4,5e-15,0.96
0.75,4.7,9312.76,6802199111.16,170391215.92,485433312.96,50.2,1941736763.48,0.76,307.8,8879016757105.8,5e-15,0.76
0.75,4.5,8581.14,6650653897.72,167056821.12,474862785.24,50.36,1899456828.32,0.96,283.28,7988905212862.12,5e-15,0.96
0.75,4.9,7383.7,6921407858.48,174010147.04,494355186.12,50.4,1977419861.76,0.84,243.6,7146157684502.4,5e-15,0.84
0.75,5.1,7120.54,7026976178.6,177560905.8,502452652.84,50.68,2009802530.48,0.92,235.2,7007823196504.32,5e-15,0.92
0.775,0.5,1398.8,0,0,0.04,39,0.12,0,10,4973402.08,5e-15,0
0.775,1.1,1990.7,0,0,0.04,50.08,-0.12,0,13.32,20582284.96,5e-15,0
0.775,0.9,1285.94,0,0,0.08,49.84,0.32,0,9,12029610.2,5e-15,0
0.775,1.3,17781.76,139.48,3.4,9.6,50,41.04,0,26.04,46711922.28,5e-15,0
0.775,0.7,1133.42,0,0,0.04,48.16,-0.04,0,9.4,8106272.32,5e-15,0
0.775,1.5,18250.5,135720978.08,3345392,9557814.88,50.04,38231585.36,0,596.96,229572894985.2,5e-15,0
0.775,2.1,12254.14,2932390049.76,72532226.36,206891480.16,50.12,827560992.96,0.52,403.76,4853221495211.8,5e-15,0.52
0.775,1.7,15976.1,1237090138.24,30664748.56,87262056,50.24,348999176.4,0.2,526.4,2636366487068.6,5e-15,0.2
0.775,1.9,13455.72,2187484511.8,54103066.2,154292670.88,50.12,617144247.04,0.44,443.4,3952887203597.2,5e-15,0.44
0.775,2.3,10172.6,3544901095.92,87712289.96,250182590.68,50.12,1000747318.56,0.68,334.76,4878300514008.72,5e-15,0.68
0.775,2.5,12598.44,4059722114.8,100477353.8,286595657.16,50.12,1146375203.52,0.6,416.08,7001794286186.68,5e-15,0.6
0.775,2.7,12513.74,4490475937.76,111322560.96,317175681.72,50.2,1268705830.44,0.6,413.32,7722771192414.6,5e-15,0.6
0.775,2.9,6432.28,4869448210.64,120738944.48,344008569.36,50.2,1376037246.72,0.92,210.68,4222851531197.08,5e-15,0.92
0.775,3.1,9724.32,5150402620.72,128632387.8,364620119.56,50.12,1457107039.52,0.8,320.92,6961751495795.04,5e-15,0.8
0.775,3.3,8151.54,5375153289.92,134711028.4,380587008.88,50.12,1520348015.48,0.8,268.2,6140929425973.56,5e-15,0.8
0.775,3.5,9858.1,5750134940,142543296.24,406353756.96,50.16,1625401945.52,0.72,325.24,7824242526195.48,5e-15,0.72
0.775,3.7,9219.06,5961745650.88,148448712.72,421747893.32,50.4,1686980711.4,0.84,304.32,7603250075908.48,5e-15,0.84
0.775,3.9,9483.18,6173891517.28,153532770.92,436723925.88,50.32,1746902977.96,0.8,313.28,8094639863240.52,5e-15,0.8
0.775,4.1,8335.82,6373573216.48,157937075.56,450483126.64,50.12,1801928509.84,0.84,274.92,7337109019491.6,5e-15,0.84
0.775,4.3,8474.54,6546970467.04,162013771.88,462640649.8,50.04,1850544301.44,0.8,279.76,7671010817096.96,5e-15,0.8
0.775,4.7,7608.04,6819519631.96,169885002.92,482647867.36,50.4,1930587486.92,0.92,251.08,7182153795924.48,5e-15,0.92
0.775,4.5,9371.26,6690521456.52,166059244.04,473113619,50.2,1892471774.4,0.76,309.72,8705378697192.12,5e-15,0.76
0.775,4.9,5779.82,6946920562.52,173191683.44,491766389.2,50.44,1967062810.68,1,190.04,5529440279349.56,5e-15,1
0.775,5.1,7731.8,7068612482.16,176120893.84,500352444.8,50.4,2001404547.32,0.96,255.44,7582873351409.92,5e-15,0.96
0.8,0.5,1348.98,0,0,0,41,-0.04,0,9.56,5454236.32,5e-15,0
0.8,1.1,2229.66,0,0,0.08,50,0.44,0,13.52,20485272.4,5e-15,0
0.8,0.9,1309.34,0,0,0.08,49.68,0.24,0,9.72,11530833.2,5e-15,0
0.8,1.3,17738.16,168.36,4.12,11.28,50.08,46.08,0,28.56,47964903.6,5e-15,0
0.8,0.7,1155.9,0,0,-0.04,47.96,-0.04,0,8.88,8104730.72,5e-15,0
0.8,1.5,18250.5,231402634.56,5651382.72,16146997,50,64586674.96,0,601.28,452001047845.6,5e-15,0
0.8,2.1,13936.82,3012376702.68,73671824.56,210487751.08,50,841945393.6,0.48,459.56,5650658171740.56,5e-15,0.48
0.8,1.7,16099.3,1362806125.28,33344268.44,95173813.32,50.08,380705794.64,0.28,530.96,2862763009696.6,5e-15,0.28
0.8,1.9,16106.76,2268357481.36,55533788.28,158493056.2,50.08,633980038.56,0.28,531.72,4891169218634.48,5e-15,0.28
0.8,2.3,13601.14,3590427470.76,88202191.2,251237994.96,50.16,1004826155.84,0.44,449,6630201358214.84,5e-15,0.44
0.8,2.5,10151.72,4118633699,100926154.16,288090799.04,50.04,1152305913.32,0.72,334.36,5639991683844.16,5e-15,0.72
0.8,2.7,9874.82,4540348890.52,111539068.24,317787177.76,50.2,1271133932.44,0.76,325.36,6070859266297.76,5e-15,0.76
0.8,2.9,10162.52,4931223894.96,120810003.44,344967628.84,50.04,1379859735.32,0.8,335.24,6813029767191.88,5e-15,0.8
0.8,3.1,9705.42,5253906610.88,128831162.08,367673800.24,50.08,1470699722.44,0.84,320.36,6939952772275.88,5e-15,0.84
0.8,3.3,10816.82,5527301844.04,135960746.92,387152956.52,50.24,1548632422.4,0.76,357.12,8179439589891.48,5e-15,0.76
0.8,3.5,8998.92,5785858554.32,142223817.48,405209804.24,50.2,1620832499.28,0.88,297,7108878450083.08,5e-15,0.88
0.8,3.7,8266.96,6007260951,147901238.56,420908077.2,50.28,1683626474.32,0.92,272.44,6782759590395.84,5e-15,0.92
0.8,3.9,8944.32,6219989981.36,152824157.08,435647814,50.16,1742619704.96,0.84,295.24,7619541930732.52,5e-15,0.84
0.8,4.1,10805.3,6393422666.32,157553054,448128337.72,50.32,1792509973.44,0.68,357.36,9521262169631.56,5e-15,0.68
0.8,4.3,7759.94,6560847640.84,161702663.44,459910151.12,50.32,1839650922.6,0.8,255.68,6971866985656.04,5e-15,0.8
0.8,4.7,5699.6,6853096887.96,168926370.52,480460233.32,50.32,1921853625.96,0.96,187.44,5318026631087.44,5e-15,0.96
0.8,4.5,9382.56,6711006732.28,165538453.28,470543620.12,50.36,1882175234.84,0.84,309.96,8669276842458,5e-15,0.84
0.8,4.9,9079.62,6985769111,171951773,489615485.2,50.24,1958461049.36,0.92,300.24,8741165797044.32,5e-15,0.92
0.8,5.1,8778.4,7073913969.36,175896531.4,496939300.28,50.8,1987753353.44,0.72,290.12,8564009801687.84,5e-15,0.72
0.825,0.5,1313.4,0,0,0.04,41.2,0.2,0,9.28,5318468.76,5e-15,0
0.825,1.1,2501.24,0,0,0.16,50.04,0.36,0,13.64,21258438.24,5e-15,0
0.825,0.9,1284.66,0,0,0.08,49.96,0.28,0,10.08,12385571.68,5e-15,0
0.825,1.3,18250.5,160.12,4,11.28,50,42.28,0,29.24,48319132.56,5e-15,0
0.825,0.7,1142.06,0,0,0,48.48,0.44,0,10.08,8401178.32,5e-15,0
0.825,1.5,17620.66,306929056.08,7430642.52,21222067.44,50.08,84892827.64,0.12,580.64,600905983233.32,5e-15,0.12
0.825,2.1,11918.18,3061132751.92,74329274.92,212049581.04,50.08,848140252.84,0.6,392.52,4837522576279.88,5e-15,0.6
0.825,1.7,15887.48,1448656530.72,35096556.32,100226019.84,50.04,400897848.32,0.28,524.16,2996282287091.72,5e-15,0.28
0.825,1.9,13821.26,2336208815.08,56689374.8,161755523.16,50.08,646999271.2,0.52,455.32,4269365565735.56,5e-15,0.52
0.825,2.3,10778.68,3667453675.96,89024179.76,254064628.76,50.08,1016252707.24,0.72,354.88,5272793669683.4,5e-15,0.72
0.825,2.5,8770.46,4114448731.24,100541551.32,285589489.08,50.08,1141576923.88,0.84,288.2,4860696170300.16,5e-15,0.84
0.825,2.7,11540.06,4594935522.68,111753003.12,318586125.72,50.16,1274339508.12,0.68,380.76,7143592387885.88,5e-15,0.68
0.825,2.9,10667.38,4966723643.88,120822493.48,344429440,50.16,1377731368.96,0.76,352.12,7143780798146.88,5e-15,0.76
0.825,3.1,10120.62,5251207486.2,128769242.16,365138561.16,50.36,1459980247.04,0.72,333.76,7208917171299.28,5e-15,0.72
0.825,3.3,8777.22,5572155913.92,135684437.8,386588693.32,50.2,1546360696.48,0.8,289.4,6590818128804.92,5e-15,0.8
0.825,3.5,9248.28,5809078128.64,141994304.68,403417923.76,50.4,1613666564.36,0.8,304.76,7268539871528.44,5e-15,0.8
0.825,3.7,8828.28,6055726486.96,147286425.24,420106682.84,50.12,1680426015.84,0.84,291.4,7238225662063.28,5e-15,0.84
0.825,3.9,8160.1,6246451847.8,152396135.48,433679769.08,50.28,1734714998.72,0.8,269,6904516556238.92,5e-15,0.8
0.825,4.1,8960.22,6431854734.24,156816902.32,446523539.08,50.24,1786101861.12,0.84,295.84,7829514254492.04,5e-15,0.84
0.825,4.3,7325.3,6594988895.04,160930623.72,457963591.76,50.28,1831888069.72,0.96,241.6,6546739654528.64,5e-15,0.96
0.825,4.7,8220,6879708539.48,168145971.12,477971968.48,50.36,1911882428.76,0.92,271.4,7696607469501.8,5e-15,0.92
0.825,4.5,7804.56,6601927753.32,164109367.96,459870382.96,50.2,1835330690.68,0.84,257.68,7155397567201.84,5e-15,0.84
0.825,4.9,6551.9,7004626899.36,171329471.44,486752555.2,50.4,1947030559.2,0.88,215.96,6225188658799.04,5e-15,0.88
0.825,5.1,8843.26,7119810334.56,174289213.52,494886289.08,50.44,1979547381.16,0.84,292.36,8600446266677.4,5e-15,0.84
0.85,0.5,1308.68,0,0,0.04,41.92,0.16,0,9.52,5259796.64,5e-15,0
0.85,1.1,3135.34,0,0,0.12,50.04,0.32,0,13.92,23467627.56,5e-15,0
0.85,0.9,1314.32,0,0,0,49.92,0,0,9.72,12710600.12,5e-15,0
0.85,1.3,18250.5,199.2,4.8,14.16,50.08,57.36,0,32.88,49399198.32,5e-15,0
0.85,0.7,1122.84,0,0,0.16,48.24,0.32,0,9.44,8565341.68,5e-15,0
0.85,1.5,17197.56,394629337.68,9467909.8,27033572.04,50.04,108132485.36,0.08,566.6,796203636212.04,5e-15,0.08
0.85,2.1,12708.18,3136130019.04,75337705.04,215132164.52,50.04,860523098.12,0.6,418.88,5248682058765.36,5e-15,0.6
0.85,1.7,15891.58,1534551262.2,36806959.48,105162915.96,50,420653454.4,0.28,523.96,3140697891353.24,5e-15,0.28
0.85,1.9,15115.82,2416482363.32,58027823.08,165708000.52,50.04,662822842.36,0.36,499.04,4794939731514.76,5e-15,0.36
0.85,2.3,14008.04,3735754316.88,89706585,256307252.24,50,1025219253.16,0.52,462.36,6967428072727.72,5e-15,0.52
0.85,2.5,11863.52,4218037438.8,101608755.84,289663724.08,50.16,1158647880.88,0.6,391.36,6675862390226.88,5e-15,0.6
0.85,2.7,8169.76,4579319474.04,111084768.92,315096211.8,50.08,1259269763.12,0.8,268.52,5012991010947.52,5e-15,0.8
0.85,2.9,13222.56,5024689154.72,120830014.52,345026768.84,50.04,1380108579.88,0.6,437.4,8923902316637.56,5e-15,0.6
0.85,3.1,10478.64,5337946059.28,128570153.84,366713972.08,50.12,1466875607.64,0.8,346.16,7491752914312.52,5e-15,0.8
0.85,3.3,8424.12,5596786830.8,135528674.76,385037916.6,50.4,1540161110.84,0.84,277.56,6298349294515.36,5e-15,0.84
0.85,3.5,9051.52,5860283988.08,141513527.8,402938731.84,50.24,1611762546.68,0.84,298.6,7104958956390.4,5e-15,0.84
0.85,3.7,5651.58,6071858870.72,147071137.84,417832738.48,50.4,1671329435.32,0.96,185.36,4545548960688.16,5e-15,0.96
0.85,3.9,9406.7,6284107066.08,151776004.12,432171169.24,50.24,1728669965.52,0.76,310.92,7954318721172.6,5e-15,0.76
0.85,4.1,9046.64,6462352841.16,156218081.68,444562943.16,50.28,1778254908.28,0.72,298.8,7873776747159.16,5e-15,0.72
0.85,4.3,7422.72,6629139266.72,160136546.16,455985473.2,50.24,1823936333.52,0.88,244.56,6605494119801,5e-15,0.88
0.85,4.7,7332.32,6908639362.08,167288831.24,475532070.44,50.36,1902128542.56,0.84,241.88,6820088515150.32,5e-15,0.84
0.85,4.5,8206.92,6771443845,163956790.52,466059983.56,50.36,1864252722.68,0.84,270.88,7490906100428.56,5e-15,0.84
0.85,4.9,9434.84,7025719902.84,170633131.36,483950839.32,50.52,1935806444.4,0.84,312.2,8977176774960.84,5e-15,0.84
0.85,5.1,6300.44,7150734253.92,173167177.04,492251309.08,50.36,1969010717.4,0.96,207.44,6050823073580.64,5e-15,0.96
0.875,0.5,1271.14,0,0,0.04,42.48,0.44,0,8.56,5421829.2,5e-15,0
0.875,1.1,2746.04,0,0,0.08,50.04,-0.04,0,13.96,22295482.84,5e-15,0
0.875,0.9,1397.44,0,0,-0.08,49.88,-0.12,0,9.96,12493874.44,5e-15,0
0.875,1.3,18250.5,237.76,5.28,16.4,50.08,68.76,0,36.08,63419900,5e-15,0
0.875,0.7,1117.58,0,0,0.08,48.84,0.24,0,8.96,8651654.28,5e-15,0
0.875,1.5,17580.08,486960618.8,11574834.4,33047344.16,50.08,132189791,0.12,579.28,1000019618735.64,5e-15,0.12
0.875,2.1,10927.74,3190272551.6,76024265.16,216864402.08,50.12,867449854.6,0.8,359.96,4516617390216.16,5e-15,0.8
0.875,1.7,14207.3,1569341030.16,37388226.6,106611224.28,50.04,426357122.36,0.44,468.2,2897604706900.84,5e-15,0.44
0.875,1.9,13957.96,2470546416.04,58898658.28,167914722.92,50.16,671651513.4,0.48,460.12,4478632790216.6,5e-15,0.48
0.875,2.3,10099.86,3780557986.44,90130676.2,257079458.16,50.12,1028318885.32,0.84,332.2,4981701118051.12,5e-15,0.84
0.875,2.5,9950.16,4267969384.6,101910139.16,290490953.24,50.08,1161746827.44,0.76,327.4,5586047914681.84,5e-15,0.76
0.875,2.7,11995.3,4675277988.44,112006124.56,318416843.96,50.36,1273676482.16,0.68,396.4,7446974452373.6,5e-15,0.68
0.875,2.9,10493.46,5052744052.56,120813407.6,344000736.52,50.24,1376014783.68,0.84,346.28,7024412228134.32,5e-15,0.84
0.875,3.1,10138.12,5367692268.52,128460097.36,365572234.12,50.28,1462308485,0.8,334.68,7214113234357.92,5e-15,0.8
0.875,3.3,8935.38,5654426612.36,135141524,385020014.88,50.2,1540094251.48,0.8,294.64,6696443115434.44,5e-15,0.8
0.875,3.5,8293.12,5889776767.68,141200137.2,401389428.04,50.36,1605552639.48,1,273.4,6477700466253.76,5e-15,1
0.875,3.7,8905.84,6129163980.92,146300327.68,417294936.04,50.12,1669168968.32,0.84,293.92,7254388571054.12,5e-15,0.84
0.875,3.9,7306.62,6313275981.84,151273622.96,430276414.4,50.32,1721126068.6,0.88,240.68,6117252747429.76,5e-15,0.88
0.875,4.1,9206.16,6487527884.32,155698498.92,442340247.36,50.4,1769369358.4,0.72,304,7984761617476.48,5e-15,0.72
0.875,4.3,7925.68,6660744765.6,159394762.04,453861767.36,50.24,1815461733.88,0.84,261.56,7028024161054.96,5e-15,0.84
0.875,4.7,9527.9,6937554244.52,166415878.48,473053081.4,50.36,1892212753.2,0.84,315.12,8856184380028.8,5e-15,0.84
0.875,4.5,9802.8,6793304116.4,163374415.08,464361965.28,50.28,1856899698.6,0.84,324.16,8938061056747.56,5e-15,0.84
0.875,4.9,10358.06,7055662410.32,169643918.12,481410525.72,50.48,1925644913.68,0.8,342.72,9822311324631.76,5e-15,0.8
0.875,5.1,8135.08,7183774775.68,171961207.28,489637811.84,50.24,1958566885.88,0.88,268.84,7820354022962.2,5e-15,0.88
0.9,0.5,1250.74,0,0,0.08,43.44,0.36,0,9.36,5767691.16,5e-15,0
0.9,1.1,3115.52,0,0,0.12,50,0.12,0,14.88,22144195.2,5e-15,0
0.9,0.9,1328.14,0,0,0.04,49.92,-0.12,0,9.32,12741833.32,5e-15,0
0.9,1.3,18250.5,251.84,6.72,15.92,50.08,66.4,0,40.52,66487903.08,5e-15,0
0.9,0.7,1160.9,0,0,0.04,48.84,0.12,0,9.44,8393181.52,5e-15,0
0.9,1.5,16984.3,569734118.24,13422843.04,38303562.52,50.12,153211128.76,0.16,559.92,1144867537803.84,5e-15,0.16
0.9,2.1,12207.18,3235950876.52,76570851.36,218065509.56,50.12,872048494.24,0.56,402.44,5145840313597.64,5e-15,0.56
0.9,1.7,14903.78,1674454927.48,39492587.36,112651751.28,50.12,450609351.32,0.32,491.2,3159987084090.52,5e-15,0.32
0.9,1.9,12947.8,2541542829.44,60019199.88,171097904.76,50.16,684395883.24,0.52,426.76,4224397654384.04,5e-15,0.52
0.9,2.3,9278.7,3839049327.96,90660288.6,258590051.52,50.12,1034358962.2,0.84,304.96,4575284597303.32,5e-15,0.84
0.9,2.5,8024.7,4323497969.72,102233339.28,291448245.08,50.08,1165598010.56,0.92,263.4,4486621667516.36,5e-15,0.92
0.9,2.7,8649.1,4753653904.08,112219940.48,320284884.32,50.08,1281129142.04,0.8,284.64,5333404466668.84,5e-15,0.8
0.9,2.9,10114.68,5103326135.52,120775414.64,344097165.96,50.2,1376381923.2,0.68,333.68,6761213686386.76,5e-15,0.68
0.9,3.1,8662.08,5422002997.44,128243099.64,365576655.96,50.16,1462307219.2,0.88,285.4,6143785216625.48,5e-15,0.88
0.9,3.3,9084.12,5708729619.76,134734391.08,384747134.28,50.04,1538992390.76,0.76,299.4,6803777456992.32,5e-15,0.76
0.9,3.5,9284.02,5947223182.08,140595245.48,401018200.72,50.12,1604061767.08,0.84,306.32,7268995275916.68,5e-15,0.84
0.9,3.7,8376.9,6171702880.16,145699014.88,416046344.32,50.04,1664203943.44,0.88,276.44,6798733832845.68,5e-15,0.88
0.9,3.9,7669.94,6350931444.72,150631040.24,428664012.68,50.28,1714631969.08,0.88,252.76,6405802574285.16,5e-15,0.88
0.9,4.1,7155.02,6536597247.76,154695873.12,440981953.92,50.16,1763925620.04,0.92,235.8,6145841224016.2,5e-15,0.92
0.9,4.3,9294.48,6679676476.4,158926116.12,451280675.28,50.44,1805136024.32,0.8,307,8233069202002.44,5e-15,0.8
0.9,4.7,9557.78,6950258204.44,166021455.44,470064517.64,50.64,1880265143.28,0.8,315.84,8834073546072.96,5e-15,0.8
0.9,4.5,8129.5,6829431794.56,162387469.72,461334482.28,50.4,1845328841.56,0.96,268.32,7345818236430.48,5e-15,0.96
0.9,4.9,8331.66,7087877708.08,168553222.4,478852099.44,50.4,1915413923.88,0.88,275.36,7829485214223.2,5e-15,0.88
0.9,5.1,4280.42,7201677909.76,171291456.2,486926408.56,50.4,1947895585.12,0.96,140.24,4020469403597.68,5e-15,0.96
0.925,0.5,1251.46,0,0,0,44,0.04,0,9.28,5679483.48,5e-15,0
0.925,1.1,5133.26,0,0,0.08,50.04,0.16,0,15.08,26115388.2,5e-15,0
0.925,0.9,1520.58,0,0,0.04,49.84,0.12,0,10.88,14252822.6,5e-15,0
0.925,1.3,18250.5,302.64,6.84,20.56,50,88.56,0,44.92,72813233.64,5e-15,0
0.925,0.7,1140.5,0,0,0.08,49.24,0.44,0,9,8633031.84,5e-15,0
0.925,1.5,16713.52,677330454.72,15785521.96,45086620.64,50,180341910.72,0.16,550.84,1346252127212.52,5e-15,0.16
0.925,2.1,12186,3319276422.84,77600764.44,221361866.12,50.12,885434935.84,0.56,401.56,5181601598652.12,5e-15,0.56
0.925,1.7,15081.94,1692146163.8,39512967.24,112746089.04,50.08,450963879.4,0.36,497.08,3333326662971.92,5e-15,0.36
