"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.825,3.5,10949.48,2451596269.28,129528950.72,50.08,2451598558.4,0.76,360.2,12649821179917.4,5e-15,0.76
0.825,3.7,9977.34,2797594755.12,148461597.88,50,2796157896.16,0.76,328.36,13473671207730.5,5e-15,0.76
0.825,3.9,11866.58,3214440854.16,170117200.36,50.04,3214151982.64,0.64,391.2,18307223443854,5e-15,0.64
0.825,4.1,6581.18,3527869509.08,187213064.6,50.2,3527867216.32,0.88,215.44,10779197925026.6,5e-15,0.88
0.825,4.3,7793.28,3730461630.16,198858719.84,50.12,3728519308.04,0.84,255.64,14145899496715.3,5e-15,0.84
0.825,4.5,7042.48,4043509182.52,215762316.56,50.12,4040935460.4,0.88,231.04,13673043307328.3,5e-15,0.88
0.825,4.7,7851.6,4215081747.44,225898272.48,50.12,4210882499.84,0.96,258.04,16322150837516.5,5e-15,0.96
0.825,4.9,5640.82,4585411889.32,243318285.28,50.08,4585413702.12,0.92,184.68,12136850411855.5,5e-15,0.92
0.825,5.1,7043.82,4791000769.2,254537541.16,50.12,4790919966.88,0.88,231.44,16064934993493.6,5e-15,0.88
0.85,0.7,1531.48,0,0,37.48,0.76,0,17.24,26875751.76,5e-15,0
0.85,0.5,2212.62,0,0,25.48,0.56,0,22.84,22192824.96,5e-15,0
0.85,1.3,1189.66,0,0,48.88,1.12,0,14.12,40879114.44,5e-15,0
0.85,1.5,1325.56,0,0,49.88,0.76,0,14.6,49855871.72,5e-15,0
0.85,1.7,1587.4,0,0,49.92,1,0,15.36,62683585.08,5e-15,0
0.85,1.9,2355.76,0,0,50.04,1.16,0,18.04,79480058.52,5e-15,0
0.85,0.9,1295.7,0,0,43.88,1.12,0,16.12,34179654.28,5e-15,0
0.85,1.1,1202.8,0,0,47.08,0.92,0,14.24,36261849.92,5e-15,0
0.85,2.1,8134.54,11.48,0.48,50.04,13.12,0,25.04,122495448.44,5e-15,0
0.85,2.3,18250.5,117.68,5.4,50,114.92,0,43.2,179037721.76,5e-15,0
0.85,2.5,18250.5,466.92,24.28,50.08,472.72,0,116.4,479489768.36,5e-15,0
0.85,2.7,16933.6,355693479.28,18518359.4,50.04,355700706.4,0.16,558.72,2442035528505.16,5e-15,0.16
0.85,2.9,14194.44,984823093.6,51414734.04,50,984640785.48,0.4,467.92,6504165801844.16,5e-15,0.4
0.85,3.1,13036.08,1579635690.64,82459114.28,50.04,1579647883.96,0.52,429.4,9553854595905.6,5e-15,0.52
0.85,3.3,12106.52,2073562239.6,108456180.76,50.04,2073339340.04,0.6,399,11817180958058.9,5e-15,0.6
0.85,3.5,10244.32,2533343712.48,132409077.32,50,2533333892.72,0.84,336.8,12155705063484.9,5e-15,0.84
0.85,3.7,9612.44,2904610786.6,152488622.48,50.2,2904617175.88,0.8,315.88,13102841354003.1,5e-15,0.8
0.85,3.9,8040.66,3273410744.28,171732263.08,50.12,3273354133.72,0.92,264.08,12296799382544.8,5e-15,0.92
0.85,4.1,7412.64,3607133971.56,189089095.64,50.04,3607112208.8,0.96,243.16,12545449051681.7,5e-15,0.96
0.85,4.3,8325.18,3792058296.32,201246978.4,50.2,3788597076.28,0.8,273.68,15305889675008.2,5e-15,0.8
0.85,4.5,8346.68,4063133118.2,215184245.56,50.16,4060353504.64,0.76,274.52,16478583958477.3,5e-15,0.76
0.85,4.7,8402.4,4397556743.08,231573415.56,50.2,4397567954.52,0.8,276.48,17714548847482.6,5e-15,0.8
0.85,4.9,7854.52,4442404641.4,233911485.72,50.16,4442374337.68,0.92,258.16,17384288161471.6,5e-15,0.92
0.85,5.1,5160.16,4836400944.12,254710224.4,50.16,4836404302.24,0.96,168.56,11681790128062.8,5e-15,0.96
0.875,0.7,1505.6,0,0,38.04,0.96,0,17.84,29045441.6,5e-15,0
0.875,0.5,2111.24,0,0,26.44,1.44,0,22.84,22139800.36,5e-15,0
0.875,1.3,1200.16,0,0,48.8,1.24,0,14.24,42825889.84,5e-15,0
0.875,1.5,1274.74,0,0,49.8,1.32,0,14.08,48052859.04,5e-15,0
0.875,1.7,1679.84,0,0,49.96,0.96,0,15.2,59337788.16,5e-15,0
0.875,1.9,2561.22,0,0,50,1.08,0,19.28,83105324.88,5e-15,0
0.875,0.9,1256.46,0,0,45.04,0.84,0,14.64,34507608.56,5e-15,0
0.875,1.1,1198.06,0,0,46.64,1.36,0,15,36297719.64,5e-15,0
0.875,2.1,14207.34,35.4,1.92,50.04,38.28,0,26.28,111555960.4,5e-15,0
0.875,2.3,18250.5,129.96,6.92,50,131.04,0,45.4,207322668.4,5e-15,0
0.875,2.5,18250.5,531.2,25.24,50.08,531.48,0,153.52,695865165.88,5e-15,0
0.875,2.7,16865.1,435562183.04,22475938.12,50.08,435549389.24,0.12,556.52,3150822230033.4,5e-15,0.12
0.875,2.9,13769.68,1073472131.32,55555733.4,50.16,1073466987.48,0.56,453.56,6647743995181.28,5e-15,0.56
0.875,3.1,10077.1,1651140404.56,85461160.96,50.08,1651112294.44,0.68,330.92,7543472411175.24,5e-15,0.68
0.875,3.3,11466.48,2162466237.84,111865083.48,50,2162457492.36,0.68,377.64,11586415154783.4,5e-15,0.68
0.875,3.5,9107.84,2580820584.56,134014722.72,50.16,2580820727.12,0.8,299.04,10953387539753.8,5e-15,0.8
0.875,3.7,10997.84,2979638523.04,154775039.04,50.12,2979553978.64,0.76,362.4,15530006311796,5e-15,0.76
0.875,3.9,7887.14,3337020988.08,173409241.24,50.12,3337003345.12,0.92,258.84,12344750508582.3,5e-15,0.92
0.875,4.1,8562.06,3667593170.36,190437527.2,50.04,3667589437.36,0.88,281.44,14870459436351.7,5e-15,0.88
0.875,4.3,8470.3,3905700187.28,204342011.68,50.16,3903718686.48,0.92,278.52,15823905896498.2,5e-15,0.92
0.875,4.5,7700.38,4210780063.28,219377504.32,50.16,4210782255.6,0.88,253.24,15395329812287.3,5e-15,0.88
0.875,4.7,9849.44,4458596309.52,232228244.16,50.12,4458613833.8,0.84,324.6,21139116336807.3,5e-15,0.84
0.875,4.9,6927.1,4686405028.64,244029593.56,50.08,4686402614.24,0.96,227.52,15423791585763.6,5e-15,0.96
0.875,5.1,7208.54,4888788840.24,254857368.28,50.12,4888792293.28,0.96,236.92,16845468383725.2,5e-15,0.96
0.9,0.7,1446.7,0,0,39.12,1.32,0,17.8,29635386.16,5e-15,0
0.9,0.5,2018.82,0,0,29.12,0.92,0,21.68,23313961.08,5e-15,0
0.9,1.3,1220.3,0,0,49.4,1.28,0,14.08,47770224,5e-15,0
0.9,1.5,1346.48,0,0,49.76,0.88,0,14.4,56021230.8,5e-15,0
0.9,1.7,1615.76,0,0,50.04,1.04,0,16.08,67294109.6,5e-15,0
0.9,1.9,2912.98,0,0,50.04,0.88,0,19.24,97786677.56,5e-15,0
0.9,0.9,1244.78,0,0,43.72,1.16,0,15.28,30417203.72,5e-15,0
0.9,1.1,1174.06,0,0,47.64,1.24,0,14.84,37525818.68,5e-15,0
0.9,2.1,13588.84,31.84,1.28,50,35.04,0,26.48,122415963.64,5e-15,0
0.9,2.3,18250.5,149.56,8.12,50,152.48,0,50.24,212249198.84,5e-15,0
0.9,2.5,18250.5,779.84,42.2,50.04,788.48,0,224.24,1033377294.32,5e-15,0
0.9,2.7,16835.4,526504785.44,26911843.16,50.04,526482272.36,0.12,555.72,3883558190889.92,5e-15,0.12
0.9,2.9,15945.86,1178648180.04,60298305.08,50.04,1178661084.88,0.32,526.44,8648657858408.6,5e-15,0.32
0.9,3.1,13797.68,1724244925,88452897.88,50.12,1724213082.36,0.48,455,11141554386749.1,5e-15,0.48
0.9,3.3,10334.4,2231136411.76,114391222.28,50.04,2231127274.84,0.68,340.16,10717505706441,5e-15,0.68
0.9,3.5,9103.92,2651601845.24,136359237.2,50.16,2651590359.36,0.88,298.92,11231900926264.9,5e-15,0.88
0.9,3.7,10676.84,3037828376.56,156451608.76,50.08,3037189904.28,0.72,351.92,15465494642439.2,5e-15,0.72
0.9,3.9,8350.88,3380067518.28,174429418.32,50.12,3379148937.24,0.84,274.48,13334240112201.7,5e-15,0.84
0.9,4.1,6880.92,3703210010.92,191187997.16,50.24,3703161581.68,0.92,225.8,11926293802423,5e-15,0.92
0.9,4.3,8421.6,4015993965.2,206673884.84,50.04,4016006535.56,0.76,276.84,16092619545137,5e-15,0.76
0.9,4.5,8064.76,4181345306.24,216871588.72,50.12,4178632978.16,0.84,265,16426679988007.4,5e-15,0.84
0.9,4.7,6514.66,4496196104.56,232572989.84,50.16,4495291360.64,0.92,213.64,13863390302915.5,5e-15,0.92
0.9,4.9,8381.34,4732693313.64,244282227.72,50.12,4732660487.72,0.8,275.68,19024279635238,5e-15,0.8
0.9,5.1,7737.48,4941234551.24,254953091.72,50.08,4941224594.72,0.88,254.52,18343929633160,5e-15,0.88
0.925,0.7,1491.2,0,0,39,0.76,0,16.28,28169515.88,5e-15,0
0.925,0.5,1986,0,0,28.64,0.96,0,20.84,22025441.72,5e-15,0
0.925,1.3,1227.26,0,0,49.52,0.72,0,13.76,45547157.6,5e-15,0
0.925,1.5,1326.04,0,0,49.72,0.92,0,14.52,51166108.24,5e-15,0
0.925,1.7,1678.18,0,0,50.04,1.44,0,16.48,67831310.36,5e-15,0
0.925,1.9,3227.68,0,0,50,1.36,0,19.68,87171549.72,5e-15,0
0.925,0.9,1234.68,0,0,44.56,0.76,0,14.72,33061262.64,5e-15,0
0.925,1.1,1199.62,0,0,47.68,1.52,0,13.8,38911067.32,5e-15,0
0.925,2.1,16472.72,61.52,2.68,50.08,58.56,0,29.44,115902372.72,5e-15,0
0.925,2.3,18250.5,174.68,10.08,50.16,175.64,0,55.12,239926034.2,5e-15,0
0.925,2.5,18250.5,2177.28,108.72,50.12,2172.92,0,377.84,1995409146.72,5e-15,0
0.925,2.7,15961.5,613953627.56,31097951.32,50.12,613952672.48,0.28,526.76,4244306553189.8,5e-15,0.28
0.925,2.9,13692.34,1249791228.68,63412556.48,50.12,1249800547.08,0.48,451.12,7763769109416.6,5e-15,0.48
0.925,3.1,11435.76,1817565067.52,92200664.56,50.04,1817540561.4,0.64,376.44,9596963438915.56,5e-15,0.64
0.925,3.3,9613.6,2275864610.76,115997439.84,50.24,2275875378.32,0.84,315.96,10110216576720.9,5e-15,0.84
0.925,3.5,10741.78,2733255362.96,139025453.2,50.08,2733250302.4,0.72,353.68,13866509985385.3,5e-15,0.72
0.925,3.7,8561.78,3115199788.68,158692538.44,50.12,3115203469.64,0.84,281.52,12494569519687.4,5e-15,0.84
0.925,3.9,10276.74,3453124165.16,176311845.4,50.2,3453129818.68,0.68,338.44,16946650414971.6,5e-15,0.68
0.925,4.1,8073.74,3771039687.92,192588955.28,50.12,3770580651.84,0.88,265.6,14403378937445.8,5e-15,0.88
0.925,4.3,6115.6,4037636961.72,206667245.12,50,4035542710.2,0.96,200.12,11634693973753.1,5e-15,0.96
0.925,4.5,7103.04,4320647948.64,220832836.84,50.16,4320634472.24,0.88,233.04,14530278213632.9,5e-15,0.88
0.925,4.7,8210.7,4559757621.4,233169968.16,50.12,4559408958.96,0.88,270.24,17909008760468.7,5e-15,0.88
0.925,4.9,5765.54,4636500408.44,239096225.92,50.2,4633417796.72,0.92,188.8,12956257211371.2,5e-15,0.92
0.925,5.1,6465.38,4988360374.88,254997469.36,50.08,4988207632.24,0.96,212.36,15345940301969.8,5e-15,0.96
0.95,0.7,1451.24,0,0,38.84,0.52,0,16.16,28502819.76,5e-15,0
0.95,0.5,1861.54,0,0,30.12,1.04,0,19.36,23398135.84,5e-15,0
0.95,1.3,1189.46,0,0,49.32,1.04,0,13.8,45536669.88,5e-15,0
0.95,1.5,1363.76,0,0,50.04,1.32,0,14.36,53442377.08,5e-15,0
0.95,1.7,1828.5,0,0,50,0.88,0,16.6,70604044.12,5e-15,0
0.95,1.9,3909.88,0,0,50,0.88,0,20.32,92740726.44,5e-15,0
0.95,0.9,1247.8,0,0,45.68,1.48,0,14.76,36576592.72,5e-15,0
0.95,1.1,1159.4,0,0,48.24,1.32,0,14.16,37787903.6,5e-15,0
0.95,2.1,17348.24,64.44,3.96,50,65.08,0,32.08,137262577.36,5e-15,0
0.95,2.3,18250.5,195,8.48,50.08,196.72,0,60.96,280580306.68,5e-15,0
0.95,2.5,18250.5,1466566.28,73321.24,50.04,1466363.52,0,584.16,14221970425.2,5e-15,0
0.95,2.7,16857.64,719347186.96,36043407.24,50.04,719352614.16,0.16,556.36,5381077321554.68,5e-15,0.16
0.95,2.9,14506.94,1306380672.84,65746675.92,50.12,1306178038.56,0.44,478.48,8889591381833.4,5e-15,0.44
0.95,3.1,12815.96,1890044917.28,95025113.56,50.08,1890022369.24,0.44,422.28,11268337779851.2,5e-15,0.44
0.95,3.3,9062.9,2380237599.72,119703038.16,50.04,2380236275.76,0.8,297.6,9972024361139.96,5e-15,0.8
0.95,3.5,8844.64,2786735299.44,140689459.36,50.2,2786731510.04,0.84,290.6,11461756418975.9,5e-15,0.84
0.95,3.7,10138.8,3187154854.36,160673861.4,50.08,3187158075.08,0.72,333.6,15263594356040.6,5e-15,0.72
0.95,3.9,8604.7,3531884389.8,178179316.32,50.08,3531891212.52,0.84,282.92,14365419636908.6,5e-15,0.84
0.95,4.1,9823.38,3843440577.36,194028448.52,50.08,3843461994.68,0.8,323.56,18050970852455.5,5e-15,0.8
0.95,4.3,6579.34,4064009049.24,206678361.08,50.08,4061241691.2,0.96,215.6,12712062812703.3,5e-15,0.96
0.95,4.5,6683.88,4362411568.84,221310065.8,50.28,4362400175.56,0.96,219.48,13750096448518.9,5e-15,0.96
0.95,4.7,7082.7,4616467276.04,233613726.08,50.12,4616476891.32,0.92,232.4,15554445109880.1,5e-15,0.92
0.95,4.9,7687.8,4806854950.56,244577395.24,50.28,4805822831.44,0.84,252.76,17711064674257,5e-15,0.84
0.95,5.1,6559.64,5011113119.88,254956099.56,50.36,5011119138.64,0.92,215.24,15665537927366.5,5e-15,0.92
0.975,0.7,1394.92,0,0,39.92,1.12,0,16.12,28075014.96,5e-15,0
0.975,0.5,1705.48,0,0,32.64,0.92,0,19.08,25451244.6,5e-15,0
0.975,1.3,1210.2,0,0,49.2,1.32,0,14.84,43427701.6,5e-15,0
0.975,1.5,1367.86,0,0,49.96,0.92,0,14.92,60242038.72,5e-15,0
0.975,1.7,1929.22,0,0,50,1.16,0,16.88,64259439.68,5e-15,0
0.975,1.9,4388.32,0,0,50.04,0.92,0,20.48,92567857.24,5e-15,0
0.975,0.9,1196.12,0,0,46.4,0.8,0,14.36,38829626.12,5e-15,0
0.975,1.1,1195.64,0,0,48.04,1,0,13.6,36311743.56,5e-15,0
0.975,2.1,17646.3,78.64,3.08,50.08,82.92,0,35.04,153833824.16,5e-15,0
0.975,2.3,18250.5,213.8,9.76,50.12,212.28,0,67.48,282297384.84,5e-15,0
0.975,2.5,18150.8,88508945.52,4382738.64,50.08,88504777.32,0.04,583.36,404839554743.96,5e-15,0.04
0.975,2.7,15233.8,803672600.16,39901347.64,50.04,803625953.8,0.24,502.16,5456811000763,5e-15,0.24
0.975,2.9,11893.68,1418539589.24,70571108.32,50,1418271212.08,0.6,391.36,7781074773820.52,5e-15,0.6
0.975,3.1,11943.3,1982510059,98547987.36,50,1982504541.32,0.68,393.32,11016363448987.6,5e-15,0.68
0.975,3.3,11401.14,2441799652.72,121794297.4,50.12,2441763654.84,0.68,375.6,13027894636403.7,5e-15,0.68
0.975,3.5,10865.46,2885310461.8,143695276.52,50,2885322568.2,0.72,358.16,14827126763237.2,5e-15,0.72
0.975,3.7,8796.46,3253849645.6,162428456.68,50.08,3253852223.6,0.8,289.2,13472151569743.3,5e-15,0.8
0.975,3.9,8878.2,3569917231.76,179019523.76,50.28,3569931284.52,0.88,291.92,14994525795389.4,5e-15,0.88
0.975,4.1,6682.74,3870869097.24,194472150.32,50.2,3869729180.84,0.92,219.04,12164440374689.8,5e-15,0.92
0.975,4.3,6237.9,4179320432.52,209191473.48,50.08,4178975788.72,0.96,204.28,12211327956814.8,5e-15,0.96
0.975,4.5,6042.92,4417270487.48,221923524.16,50.28,4417252801.56,0.96,197.56,12511017369777.4,5e-15,0.96
0.975,4.7,8494.12,4660679194.6,233905774.16,50.2,4660679056.08,0.72,279.52,18961947066581.8,5e-15,0.72
0.975,4.9,5953.4,4735511628.56,239834544.08,50.28,4732215506.68,0.96,195.2,13678067777396.9,5e-15,0.96
0.975,5.1,8204.58,5086868537.12,254912265.64,50.08,5086874563.04,0.96,270.28,20072539881697.2,5e-15,0.96
1,0.7,1360.72,0,0,41.28,1.4,0,15.56,28529803.76,5e-15,0
1,0.5,1709.58,0,0,33.12,1.68,0,18.88,25279358.24,5e-15,0
1,1.3,1220.38,0,0,49.56,0.88,0,13.84,50491042.12,5e-15,0
1,1.5,1534.06,0,0,50.04,1.36,0,14.92,59421797.48,5e-15,0
1,1.7,2149.32,0,0,50.04,1.24,0,17.72,77209975.4,5e-15,0
1,1.9,5673.76,1.88,0.04,50,2.4,0,22.12,96162493.24,5e-15,0
1,0.9,1255.38,0,0,45.68,1,0,14.48,32132251.88,5e-15,0
1,1.1,1203.08,0,0,48.72,1.08,0,13.36,40498546.6,5e-15,0
1,2.1,17622.82,91.12,3.36,50.04,88.6,0,36.52,152015035.4,5e-15,0
1,2.3,18250.5,272.28,12.36,50.04,273.88,0,79.16,336361433.68,5e-15,0
1,2.5,17892.24,188099120.36,9221934.64,50.04,188100349.2,0.12,590.12,1183143121961.72,5e-15,0.12
1,2.7,13806.42,893715726.56,43934555.28,50.08,893713085.76,0.48,454.96,5444108087907.32,5e-15,0.48
1,2.9,12921.94,1517393547.56,74648858.56,50.04,1517400488,0.52,425.72,9049268922495.2,5e-15,0.52
1,3.1,10771.96,2028062534.48,100186494.16,50.12,2027750459.44,0.76,354.24,10193254462645.6,5e-15,0.76
1,3.3,11035.8,2517282663.88,124300256.64,50.12,2517243275.24,0.68,363.48,13075281759978.8,5e-15,0.68
1,3.5,9606.36,2938802865.44,145245869.2,50.12,2938801434.44,0.84,315.96,13287545296704.2,5e-15,0.84
1,3.7,10309.74,3304494562.52,163675317.4,50.2,3304481070.2,0.72,339.36,16191215923585.6,5e-15,0.72
1,3.9,8648.02,3613257371.56,179653156.28,50.12,3611654406.84,0.8,284.24,14967236680081.4,5e-15,0.8
1,4.1,6134.3,3916040496.04,194962280.64,50.12,3914063866.76,0.88,200.72,11285092577798.4,5e-15,0.88
1,4.3,6873.7,4232067757.64,209915672.32,50.16,4232064733.6,0.96,225.44,13709479611909.1,5e-15,0.96
1,4.5,7163,4498344972.48,222738066.52,50.04,4498332279.16,0.92,235.12,15274392102159.4,5e-15,0.92
1,4.7,5407.76,4600097771.96,232229356.16,50.32,4593660427.28,0.92,176.84,11907794157038.4,5e-15,0.92
1,4.9,4757.98,4815678002.56,241664576.2,50.2,4811435699.88,0.92,155.2,10881956345013.5,5e-15,0.92
1,5.1,4479.72,5127553111.24,254815222.12,50.16,5127559377.28,0.96,146.12,10680909768967.1,5e-15,0.96
