"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","cancer"
0.025,3.3,12988.26,4256756201.8,161344197.44,383079680.84,50.2,1532317024.64,0.44,429.32,9708765273395.12,5e-15,0.44
0.025,3.5,14279.46,4584023960.32,173781173.32,412595124.8,50.2,1650386965.76,0.48,472.12,11545174765236.4,5e-15,0.48
0.025,3.7,15493.54,4876008566.64,184878336.92,438955740,50.2,1755837346.2,0.44,512.96,13365957559280.2,5e-15,0.44
0.025,3.9,13406.92,5135329736.6,194849873.08,462364390.92,50.24,1849449357,0.4,443.68,12170425580192.4,5e-15,0.4
0.025,4.1,13479.34,5377372971.52,203822103.52,484205297.6,50.16,1936831171.32,0.36,445.92,12837557995171.9,5e-15,0.36
0.025,4.3,13309.5,5584286455.04,212052801.2,502900018.76,50.28,2011614321.72,0.48,440.36,13164373444185.3,5e-15,0.48
0.025,4.5,13610.82,5775212684.68,219579586.64,520155001.68,50.36,2080617513.4,0.36,450.76,13952020183887.6,5e-15,0.36
0.025,4.7,10048.42,5961648199,226298636.76,536982685.76,50.24,2147930362.4,0.76,332.32,10574784471337.1,5e-15,0.76
0.025,4.9,8958,6121712195.24,232663217,551449237.64,50.32,2205802267.72,0.8,295.84,9686205543142.48,5e-15,0.8
0.025,5.1,12913.02,6282026624.56,238235804.68,565925310.52,50.16,2263717714.28,0.56,427.64,14420387347736.3,5e-15,0.56
0.05,0.5,13755.58,243,2.2,19.48,1.92,75,0,5.84,845172.8,5e-15,0
0.05,0.9,1377.9,0,0,0.16,37.64,0.76,0,11.12,8226574.12,5e-15,0
0.05,0.7,2899.24,0,0,0.08,21.84,0.4,0,16.28,6367660.64,5e-15,0
0.05,1.1,1144,0,0,0.12,48.04,0.36,0,10.4,12341928.28,5e-15,0
0.05,1.3,1351.92,0,0,0.04,49.84,0.48,0,11.4,16808188.76,5e-15,0
0.05,1.5,2156.62,0,0,0.12,50,0.6,0,14.72,24646886.28,5e-15,0
0.05,1.9,18250.5,128875575.28,4826444.04,11489471.96,50.12,45957934.24,0,600.36,304920171868.44,5e-15,0
0.05,1.7,15331.54,73.44,2.8,6.84,50.08,28.2,0,27.72,51148099.68,5e-15,0
0.05,2.1,16698.26,1059619207.92,39772649.44,94515831.56,50.16,378065562.2,0.16,550.76,2958668327569.52,5e-15,0.16
0.05,2.3,16096.48,1847958132.32,69297289.4,164894015.8,50.04,659582229.32,0.16,530.88,5077292083720.36,5e-15,0.16
0.05,2.5,16727.48,2484556224.48,93350497.4,221786825.28,50.16,887137698.72,0.32,552.6,7182794747562.32,5e-15,0.32
0.05,2.7,14698.4,3047351211.36,114405978.12,272091096.96,50.08,1088348737.32,0.4,485.52,7750080001159.32,5e-15,0.4
0.05,2.9,13705.2,3521459259.48,132313734.6,314508089.28,50.12,1258020277.72,0.44,452.36,8373325208945.8,5e-15,0.44
0.05,3.1,14907.56,3941630829.48,148049763,352108630.88,50.08,1408426615,0.32,492.72,10254693210851.6,5e-15,0.32
0.05,3.3,13215.36,4307694630.32,161835043.08,384886154.48,50.08,1539540670,0.52,436.72,9934985113710.6,5e-15,0.52
0.05,3.5,11873.74,4622681896,173996462.92,413110628.6,50.2,1652441008.92,0.52,392.4,9576952271433.48,5e-15,0.52
0.05,3.7,14168.98,4918533664.88,184946141,439607038.44,50.12,1758402631.76,0.56,468.96,12226300410358.4,5e-15,0.56
0.05,3.9,11795.18,5178518107.04,194741214.04,462891794.88,50.12,1851563793.36,0.56,389.68,10709995247937.7,5e-15,0.56
0.05,4.1,12443.56,5407830739.52,203612947.16,483464697.16,50.2,1933852728.12,0.64,411.44,11829448129073.1,5e-15,0.64
0.05,4.3,14227.86,5615846210.96,211726726.8,502133072.36,50.28,2008538484.16,0.44,471.16,14069839772614.5,5e-15,0.44
0.05,4.5,12994.28,5812699532.16,219050490.92,519779768.24,50.24,2079138877.32,0.48,430.12,13290308371584.4,5e-15,0.48
0.05,4.7,14911.36,5988249146.6,225808957.8,535533392.44,50.28,2142104790.52,0.4,494.12,15766378385803.8,5e-15,0.4
0.05,4.9,11481.14,6156059895.76,231902516.12,550575950.12,50.2,2202284671.84,0.6,379.84,12434280300723.6,5e-15,0.6
0.05,5.1,11668.1,6304405022.72,237635609.52,563898547.16,50.24,2255579328.4,0.64,386.24,12959636156605.3,5e-15,0.64
0.075,0.5,11784.36,299.52,2.88,23.88,1.76,96.88,0,8,1145145.96,5e-15,0
0.075,0.9,1342.9,0,0,0.28,41.44,1.24,0,11.24,9497042.96,5e-15,0
0.075,0.7,3006.04,5.04,0,0.48,20.8,2.44,0,13.48,5351267.92,5e-15,0
0.075,1.1,1228.2,0,0,0.12,48.8,0.48,0,10.44,13215681.52,5e-15,0
0.075,1.3,1319.94,0,0,0.12,49.8,0.6,0,11.2,17287661.88,5e-15,0
0.075,1.5,2159.26,0,0,0,50.04,0.48,0,15.32,28478640.92,5e-15,0
0.075,1.9,18250.5,217196069.12,8074621.88,19223614.2,50,76897258.56,0,601.6,556894250677.28,5e-15,0
0.075,1.7,16224.78,91.56,3.32,9.2,50.04,36,0,30.28,60293530.76,5e-15,0
0.075,2.1,16804.48,1134277501.56,42229264.16,100446843.16,50.08,401785304.12,0.24,554.16,3165886275063.72,5e-15,0.24
0.075,2.3,17014.54,1901995553.4,70843539.28,168497416.76,50.08,673984702,0.16,561.6,5502377369380.52,5e-15,0.16
0.075,2.5,15622.86,2543013032.04,94811520.12,225364709.92,50.12,901473040.96,0.24,516,6803619631044.04,5e-15,0.24
0.075,2.7,15205.02,3093426349.12,115365495.52,274218936.92,50.12,1096876333.04,0.36,502.24,8090546173549.68,5e-15,0.36
0.075,2.9,14787.3,3560641010.2,132962014.44,315726193.04,50.2,1262912684.4,0.32,488.52,9088085722803.76,5e-15,0.32
0.075,3.1,14357.3,3985342012,148613460.28,353441755.28,50.08,1413773255.64,0.52,474.92,9911150517265.96,5e-15,0.52
0.075,3.3,13539.1,4338946309.4,162104609.56,384889001.88,50.2,1539574170.44,0.48,447.44,10195484064726.6,5e-15,0.48
0.075,3.5,15146.1,4661510315.4,174193494.28,413572729.76,50.2,1654289782.64,0.32,501.24,12295839027377.4,5e-15,0.32
0.075,3.7,14751.06,4946383728.64,184971595.2,438917933.92,50.24,1755674521.24,0.4,488.12,12709671720817.4,5e-15,0.4
0.075,3.9,13437.44,5207688022.72,194658182.4,462160698.28,50.2,1848635027.92,0.4,444.64,12188049520024.1,5e-15,0.4
0.075,4.1,13613.36,5413451213.8,203493087.8,480646826.84,50.28,1921340679.44,0.44,450.76,12905715013389.1,5e-15,0.44
0.075,4.3,14627.76,5655012326.24,211309671.44,501965543.92,50.16,2007859085.36,0.32,484.44,14472292298568,5e-15,0.32
0.075,4.5,12717.18,5842892764.28,218600039.96,518712562.48,50.24,2074819027.04,0.52,420.8,12979861612796.1,5e-15,0.52
0.075,4.7,13555.98,6019427839.12,225225702.72,534439706.84,50.24,2137769733.28,0.4,448.72,14289343757856.4,5e-15,0.4
0.075,4.9,8119.64,6174915658.24,231462553.28,548303450.88,50.36,2193206176.12,0.72,267.84,8692199899441.92,5e-15,0.72
0.075,5.1,12734.26,6335300599.28,236800489.28,562545292.6,50.16,2250178840.32,0.48,421.76,14127004157211.4,5e-15,0.48
0.1,0.5,12467.9,217.56,2.16,15.6,2.56,62.24,0,10.16,1557784.68,5e-15,0
0.1,0.9,1334.44,0,0,0.12,41.52,0.36,0,11.56,8837479.48,5e-15,0
0.1,0.7,2236.14,0,0,0.08,22.4,0.2,0,12.96,5158593.68,5e-15,0
0.1,1.1,1164.3,0,0,0.12,48.12,0.52,0,9.88,11414358.48,5e-15,0
0.1,1.3,1363.8,0,0,0.28,49.88,0.76,0,11.88,18879924.04,5e-15,0
0.1,1.5,2564.42,0,0,0.12,50,0.44,0,14.92,29876034.2,5e-15,0
0.1,1.9,18250.5,282503177.32,10429144.08,24822593.92,50.04,99289407.12,0,601.4,752498235463.8,5e-15,0
0.1,1.7,16711.74,87.88,3.88,7.12,50.08,29.4,0,33.04,61061133.24,5e-15,0
0.1,2.1,15423.66,1193413452.96,44135391.28,104916760.68,50.12,419662353.12,0.28,508.4,3017803566194.56,5e-15,0.28
0.1,2.3,16738,1951382484.72,72235216.4,171623743.48,50.16,686488436.36,0.24,552.68,5510571007137.96,5e-15,0.24
0.1,2.5,15453.46,2595618681.12,96082683.64,228365984.28,50.08,913395123,0.32,510.28,6843897173708.88,5e-15,0.32
0.1,2.7,16052.36,3147623483.84,116469264.4,276990452.32,50.08,1107963038.68,0.4,530.56,8651747798304.04,5e-15,0.4
0.1,2.9,14919.82,3618601785.08,133932056.24,318522309.16,50.08,1274102425.6,0.32,493.2,9260930017455.8,5e-15,0.32
0.1,3.1,13756.94,4029039097.92,149151322.4,354731325.8,50.08,1418941496.2,0.4,454.76,9519470064368.64,5e-15,0.4
0.1,3.3,13187.8,4386577457.8,162513737.44,386284391.88,50.12,1545131400.8,0.52,435.72,9954664081795.2,5e-15,0.52
0.1,3.5,12820.5,4709606387.32,174404648.16,414783004.24,50.08,1659129940.56,0.56,423.72,10414072388101.5,5e-15,0.56
0.1,3.7,12506.32,4991845538.56,184996899.88,439722519.72,50.12,1758880433.88,0.6,413.4,10765264389177.5,5e-15,0.6
0.1,3.9,12825.82,5242481249.12,194537432.48,461872139.4,50.2,1847500033.76,0.44,424.12,11620381012365.8,5e-15,0.44
0.1,4.1,12384.06,5460756325.48,203243441.64,481194679.04,50.4,1924776034.92,0.56,409.8,11710203069642.6,5e-15,0.56
0.1,4.3,15759.82,5686586608.36,210942310.04,501111557.76,50.16,2004443658.88,0.28,522.24,15579540790361.4,5e-15,0.28
0.1,4.5,9942.32,5877926308.84,218059389.12,518010292.08,50.16,2072037415.12,0.68,328.32,10083782783221.2,5e-15,0.68
0.1,4.7,14066.3,6048297912.52,224656269.68,533103128.68,50.24,2132417433.28,0.48,465.72,14793873939345.6,5e-15,0.48
0.1,4.9,11857.84,6200419057.32,230867288.2,546581791.36,50.4,2186318595.56,0.6,392.44,12751733379427.4,5e-15,0.6
0.1,5.1,14655.04,6357666025.56,236188707.16,560456474.08,50.24,2241828928.12,0.52,485.88,16231502285755,5e-15,0.52
0.125,0.5,14197.48,188,2.08,13.12,3.6,48.8,0,15.48,2430775.76,5e-15,0
0.125,0.9,1278.08,0,0,0.08,43.04,0.32,0,11.72,9970202.12,5e-15,0
0.125,0.7,2225.5,0,0,0.16,25.64,0.48,0,15.72,6707188,5e-15,0
0.125,1.1,1143.68,0,0,0.2,49.08,1.08,0,10.32,13516151.92,5e-15,0
0.125,1.3,1369.9,0,0,0.12,49.96,0.48,0,11.72,18617724.68,5e-15,0
0.125,1.5,2536.02,0,0,0.04,50,0.6,0,15.48,30349619.56,5e-15,0
0.125,1.9,18250.5,353575195.96,12957120.68,30842554.72,50.04,123371949.92,0,601.72,965413474413.36,5e-15,0
0.125,1.7,18227.38,148.96,4.24,11.44,50.08,47.96,0,36.96,77764363.24,5e-15,0
0.125,2.1,17707.18,1257806571.56,46171068.32,109767444.56,50.12,439070061.8,0.04,584.4,3674752514659.36,5e-15,0.04
0.125,2.3,15111.82,2024334648.68,74263998.72,176731892.64,50.04,706923509.6,0.28,498.52,5107650663250.76,5e-15,0.28
0.125,2.5,14179.12,2659975006.32,97617455.28,232300395.4,50.04,929202615.48,0.44,467.6,6345005118499.48,5e-15,0.44
0.125,2.7,16435.56,3197727652.88,117453280.64,279343431.16,50.08,1117378002.12,0.2,543.32,8940287006981.36,5e-15,0.2
0.125,2.9,15257.8,3657851543.64,134542856.64,319630704.48,50.16,1278519813.28,0.36,504.36,9517769740273.08,5e-15,0.36
0.125,3.1,12081.84,4055236855.16,149447068.72,354455242.6,50.28,1417836450.96,0.6,398.88,8323783266276.92,5e-15,0.6
0.125,3.3,11587.42,4421089961.68,162777533.04,386484008.64,50.2,1545942245.96,0.56,382.52,8733456336895.76,5e-15,0.56
0.125,3.5,13000.46,4729659969,174475195.8,413554019.76,50.32,1654229369.84,0.48,429.6,10536206739739.1,5e-15,0.48
0.125,3.7,11592.4,5010891547.6,184986999.2,438213454.92,50.36,1752863238.68,0.52,382.84,9941199424932.2,5e-15,0.52
0.125,3.9,13087.24,5270299821.32,194401099.88,461019364.52,50.16,1843581183.76,0.52,432.92,11867749917155.2,5e-15,0.52
0.125,4.1,11568.54,5504487089.6,202904030.96,481484132.76,50.24,1925915300.4,0.56,382.32,10924490462982.2,5e-15,0.56
0.125,4.3,12045.66,5694640255.32,210816489.12,498357199.6,50.32,1992543703.6,0.52,398.36,11812026845960.9,5e-15,0.52
0.125,4.5,11015.22,5908096510.08,217573130.88,516866512.04,50.16,2067455959.24,0.6,364.08,11173903004564.2,5e-15,0.6
0.125,4.7,10590.18,6081839002.28,223997041.88,532119064.48,50.16,2128470581.44,0.64,350.16,11060530699846.7,5e-15,0.64
0.125,4.9,12716.78,6228129091.04,230208866.56,545019187.96,50.4,2180078596.2,0.64,421.08,13650859858722.4,5e-15,0.64
0.125,5.1,10669.8,6377899723.92,235626255.6,558161343.04,50.36,2232621451.28,0.68,352.88,11718298971075.8,5e-15,0.68
0.15,0.5,14354.72,105.84,1.08,7.72,4.92,30.04,0,14.84,2426003.36,5e-15,0
0.15,0.9,1257.38,0,0,0.08,41.8,0.16,0,10.04,8949511.72,5e-15,0
0.15,0.7,1891.4,0,0,0.2,28.68,0.8,0,13.24,7081016.28,5e-15,0
0.15,1.1,1173.74,0,0,0.28,49.16,0.68,0,10.72,13229998.2,5e-15,0
0.15,1.3,1402.68,0,0,0.16,49.92,0.6,0,11.36,16853449.76,5e-15,0
0.15,1.5,2988.62,0,0,0.44,50.08,2.12,0,15.8,27901901.52,5e-15,0
0.15,1.9,17624.92,413227945.56,15038616.72,35778291.4,50.12,143115219.6,0.08,580.8,1092151379031.96,5e-15,0.08
0.15,1.7,17531.28,146.6,5.68,12.48,50.04,45.92,0,41.68,84363450.2,5e-15,0
0.15,2.1,15352.48,1321683821.16,48160910.24,114493968.4,50.12,457967643.84,0.28,506.16,3319426168092,5e-15,0.28
0.15,2.3,16643.54,2087858146.88,75994624.96,180929303.96,50,723711496.72,0.2,549.68,5793494729852.4,5e-15,0.2
0.15,2.5,16172.24,2689325549.2,98264740.36,233172903.36,50.16,932543693.8,0.2,534.04,7343338884883.92,5e-15,0.2
0.15,2.7,15192.18,3227845931.64,118018476.72,279929088.68,50.28,1119720755.76,0.32,502,8262729849007.4,5e-15,0.32
0.15,2.9,14312.18,3708306191.32,135312318.96,321646554.52,50.12,1286592305.12,0.44,472.76,8959547394684.48,5e-15,0.44
0.15,3.1,12437.7,4109469865.4,150077902.04,356530787.52,50.16,1426098682.32,0.52,410.52,8622233191535.68,5e-15,0.52
0.15,3.3,13434.54,4471921924.56,163159879.72,388024726,50.08,1552110307.48,0.6,443.96,10196332752892.3,5e-15,0.6
0.15,3.5,15916.48,4780875312,174651839.92,414917674.36,50.16,1659684571.24,0.32,527,12975768954890.5,5e-15,0.32
0.15,3.7,14862.68,5049863220.72,184970852.56,438383255.2,50.32,1753492858.88,0.32,492,12813169316157.5,5e-15,0.32
0.15,3.9,13162.54,5317686904.76,194215257.48,461620769.24,50.12,1846494413.92,0.56,435.4,11924921317888.2,5e-15,0.56
0.15,4.1,14747.46,5534934194.68,202634050.12,480587158.48,50.28,1922317813.64,0.44,488.16,13957909825514.2,5e-15,0.44
0.15,4.3,12500.9,5744703821.08,210216445.04,498833801,50.24,1995357692.64,0.52,413.44,12262252851694,5e-15,0.52
0.15,4.5,14910.66,5935820253.16,217109311.32,515475019.2,50.2,2061897646.76,0.4,494.08,15164138979422.1,5e-15,0.4
0.15,4.7,9881.46,6108293559.44,223447310.76,530510094.92,50.2,2122046626.48,0.68,326.44,10297200047838.1,5e-15,0.68
0.15,4.9,11831,6266979879.4,229272726,544322297.16,50.2,2177273983.4,0.72,391.48,12681083131252.5,5e-15,0.72
0.15,5.1,12416.34,6421628171.2,234380897.08,557746041.32,50.04,2230978249.48,0.56,411.2,13655787756414.2,5e-15,0.56
0.175,0.5,11210.28,75.24,1,5.28,6.68,21.56,0,17.04,3509560.72,5e-15,0
0.175,0.9,1241.44,0,0,0.2,43.88,0.4,0,10.8,9826186.96,5e-15,0
0.175,0.7,1801.3,0,0,0.2,26.4,0.72,0,11.96,6377448.56,5e-15,0
0.175,1.1,1178.36,0,0,0.08,48.68,0.68,0,10.64,13683094.08,5e-15,0
0.175,1.3,1461.1,0,0,0,49.88,-0.04,0,11.4,17170748.04,5e-15,0
0.175,1.5,3272.1,0,0,0.04,50.08,0.32,0,16.08,35612622.28,5e-15,0
0.175,1.9,17932.42,484264588.72,17504200.4,41620508.96,50.12,166482197.56,0.08,591.16,1327441188162.24,5e-15,0.08
0.175,1.7,18250.5,180.56,6.4,15.12,50,58,0,44.76,88527829.68,5e-15,0
0.175,2.1,17157.82,1396887859.76,50473033.24,120105065.52,50.04,480420750.72,0.16,566.04,3904494402870.64,5e-15,0.16
0.175,2.3,15442.62,2146676581.92,77547359.32,184644496.28,50,738579368.6,0.24,509.84,5470576357959.96,5e-15,0.24
0.175,2.5,14491.56,2763890827.8,99988162.4,237815702.48,50.08,951257175.12,0.32,478.68,6651470102816.04,5e-15,0.32
0.175,2.7,16761.2,3290003907.56,119204534.52,283180899.44,50.16,1132726977.52,0.2,554.12,9257358219630.08,5e-15,0.2
0.175,2.9,13838.24,3760429603.48,136081993.72,323742453.2,50,1294819052.04,0.36,457.04,8733270894041.08,5e-15,0.36
0.175,3.1,14239.42,4055087277.92,147646027.52,349319075.72,50.04,1396198891.72,0.44,470.88,9972628016761.4,5e-15,0.44
0.175,3.3,15062.48,4490080518.48,163264553.6,386784590.64,50.36,1547136531.8,0.48,498.24,11409698470380.2,5e-15,0.48
0.175,3.5,12542.02,4822750804.36,174780641.16,415435883.96,50.12,1661750298.08,0.56,414.36,10185879377401.8,5e-15,0.56
0.175,3.7,10574.54,5104834537.36,184909020.2,439774462.64,50.08,1759121295.44,0.68,349,9084418481723.64,5e-15,0.68
0.175,3.9,9632.16,5341270595.56,194074820.88,460279616.76,50.28,1841100528.2,0.72,317.92,8651817822822.08,5e-15,0.72
0.175,4.1,13811.44,5565372701.92,202371060.16,479661189.08,50.32,1918654739.16,0.48,457.12,13024019604737.6,5e-15,0.48
0.175,4.3,13245.48,5750926226.8,210127291.68,495826906.64,50.64,1983314759.72,0.6,438.52,12912779066489.7,5e-15,0.6
0.175,4.5,12321.18,5966004625.76,216594471.92,514242061.68,50.2,2056980134.92,0.64,407.72,12487343862475,5e-15,0.64
0.175,4.7,10793.86,6125750635.8,223066096.72,528139115.24,50.4,2112570638.36,0.64,357.08,11212078794346.2,5e-15,0.64
0.175,4.9,12896.5,6294661018.44,228571170,542671319.84,50.2,2170682979.04,0.56,427.04,13803183747859.6,5e-15,0.56
0.175,5.1,12773.76,6441821122.48,233783662.92,555377231.08,50.16,2221491308.16,0.56,423.08,13992972107023,5e-15,0.56
0.2,0.5,9791.68,34.72,0.24,2.24,7.32,8.48,0,15,3327768.36,5e-15,0
0.2,0.9,1312.92,0,0,0,43.6,-0.04,0,10.48,9778476.52,5e-15,0
0.2,0.7,1923.16,0,0,0.2,30.44,0.76,0,13.76,7125021.04,5e-15,0
0.2,1.1,1143.5,0,0,0,49.16,-0.04,0,10.28,12712357.56,5e-15,0
0.2,1.3,1382.38,0,0,0.12,49.96,0.36,0,11.96,21017385.68,5e-15,0
0.2,1.5,3741.62,0,0,0.24,50,0.64,0,17.56,32629344.72,5e-15,0
0.2,1.9,17613.44,567866307.32,20353287.32,48438873.52,50,193751889.52,0.04,580.36,1545164299784.36,5e-15,0.04
0.2,1.7,17771.9,218.84,9.04,18.8,50.08,77.56,0,49.08,108316808.92,5e-15,0
0.2,2.1,17556.36,1456069156.36,52245794.24,124264838,50.08,497047045.2,0.08,579.68,4147538132698.4,5e-15,0.08
0.2,2.3,16743.6,2191315874.36,78704823.8,187089044.36,50.12,748357691.2,0.16,552.72,6042980840272.56,5e-15,0.16
0.2,2.5,14645.12,2818026931.2,101179913.08,240663759.28,50.08,962646523.92,0.36,483.4,6815140520954.24,5e-15,0.36
0.2,2.7,15775.64,3340124377.64,120118935.72,285348565.28,50.16,1141397885.08,0.2,521.52,8769864402956.64,5e-15,0.2
0.2,2.9,12885.56,3801731102.92,136661977.6,324848952.52,50.12,1299389676.08,0.44,425.4,8123154223711.8,5e-15,0.44
0.2,3.1,14854.7,4193445951.64,150951640.88,358426359.44,50.2,1433697926.48,0.36,491.12,10416302953549.1,5e-15,0.36
0.2,3.3,14230.08,4544342526.04,163617988.32,388483397.4,50.2,1553932221.96,0.6,470.68,10816881866207,5e-15,0.6
0.2,3.5,12761.4,4842814647.08,174811678.96,414124798.32,50.36,1656489204.72,0.56,421.84,10338851675970.3,5e-15,0.56
0.2,3.7,13173.32,5135451975.8,184857292.4,439135728.48,50.16,1756545733.12,0.44,435.76,11360778961578.8,5e-15,0.44
0.2,3.9,14328.4,5376088515.52,193887883.12,459812875.32,50.28,1839253307.8,0.6,474.28,12956529649768.5,5e-15,0.6
0.2,4.1,12878.44,5606414921.36,201983271.92,479541395.88,50.2,1918158318.4,0.44,426.32,12139712816286,5e-15,0.44
0.2,4.3,13110.96,5807840950.96,209382942.88,496838817.68,50.24,1987357512.16,0.48,433.88,12817941383242.4,5e-15,0.48
0.2,4.5,10737.5,5986532132.12,216231368.92,512220884.36,50.36,2048866369.92,0.64,354.96,10793430701983.7,5e-15,0.64
0.2,4.7,12492.92,6170864035.52,222105331.68,527932072.72,50.12,2111734004.52,0.6,413.64,12987269614403.3,5e-15,0.6
0.2,4.9,13170.56,6322474670.84,227866156.76,541105711.64,50.16,2164254403.48,0.52,436.36,14064625100208.6,5e-15,0.52
0.2,5.1,12951.98,6462075628.48,233189242.12,553017152.76,50.28,2212065748.48,0.64,428.84,14135139537171.4,5e-15,0.64
0.225,0.5,8623.44,30.12,0.28,2.56,8.16,8.28,0,15.08,3521834.36,5e-15,0
0.225,0.9,1254.44,0,0,0.2,44.88,0.48,0,11,9703505.92,5e-15,0
0.225,0.7,1789.52,0,0,0.08,31.04,0.8,0,13.48,6640426.84,5e-15,0
0.225,1.1,1178.48,0,0,0,49.16,0.52,0,10.84,13448692.84,5e-15,0
0.225,1.3,1487.46,0,0,0.08,50,0.4,0,11.8,21334712.64,5e-15,0
0.225,1.5,5055.28,4.6,0.08,0.4,50,1.56,0,18.2,34847050.64,5e-15,0
0.225,1.9,16470.68,625442083.44,22271977.12,52951705.28,50.12,211801378.48,0.12,542.64,1561119171698.2,5e-15,0.12
0.225,1.7,18250.5,262.24,9.4,22.8,50.12,92.92,0,58.44,123789768.72,5e-15,0
0.225,2.1,17130.6,1515275283.32,53991285.2,128348885.92,50.12,513387407.32,0.12,565.4,4177685585291.6,5e-15,0.12
0.225,2.3,16400.04,2250115725.24,80209515.84,190661205.68,50.12,762641012.52,0.28,541.44,6024103040517.84,5e-15,0.28
0.225,2.5,13482.4,2867772109.32,102263158.72,243079424.12,50.12,972320563.48,0.4,444.72,6321945825929.52,5e-15,0.4
0.225,2.7,15435.82,3382268348.84,120850698.8,286790393,50.24,1147164792.12,0.36,510.16,8611739853169.24,5e-15,0.36
0.225,2.9,13475.74,3848479505.16,137308841.92,326368560.36,50.12,1305477888.6,0.56,445.24,8553590202044.8,5e-15,0.56
0.225,3.1,14810.7,4244181264.92,151448925.92,359995317.16,50.12,1439982186.2,0.32,489.64,10423124513794.2,5e-15,0.32
0.225,3.3,16762.94,4598615214.52,163933395.32,390099901.12,50.04,1560394735.44,0.16,554.92,12848086682994.3,5e-15,0.16
0.225,3.5,11789.2,4903348830.04,174927841.44,416034552.36,50.08,1664141819.08,0.52,389.4,9577120033019.28,5e-15,0.52
0.225,3.7,12938.84,5184028533.44,184744677.4,439883405.56,50,1759542640.36,0.52,427.8,11161076836817.2,5e-15,0.52
0.225,3.9,13193.2,5410897787.48,193674264.72,459305358.88,50.28,1837219010.72,0.48,436.44,11895940925093,5e-15,0.48
0.225,4.1,14576.8,5636929064.56,201664758.96,478536535.04,50.24,1914148470.44,0.48,482.8,13735152112535.4,5e-15,0.48
0.225,4.3,10266.2,5841917433,208900170.4,495972545.92,50.2,1983898523.6,0.6,339.04,9969446274651.24,5e-15,0.6
0.225,4.5,10489.72,6019105522.2,215644893.2,511118907.2,50.32,2044463579.92,0.72,346.88,10522912178692.2,5e-15,0.72
0.225,4.7,9727.32,6183523193.44,221824355.32,525166282.4,50.4,2100667232,0.72,321.2,10005047543630.8,5e-15,0.72
0.225,4.9,11214.78,6335584486.68,227507752.44,538318215.64,50.4,2153013850.2,0.56,370.92,11878048136485.2,5e-15,0.56
0.225,5.1,13620.9,6473815829.52,232825304.68,549986572.36,50.56,2199933179.68,0.52,451.24,14796833045119,5e-15,0.52
0.25,0.5,6626.46,4.8,0.04,0.52,11.04,1.48,0,16,4557591.6,5e-15,0
0.25,0.9,1183.78,0,0,0.08,45.48,0.48,0,10.72,9434902.44,5e-15,0
0.25,0.7,1724.88,0,0,0.2,33,0.76,0,12.52,7339336.08,5e-15,0
0.25,1.1,1224.28,0,0,0.04,49.16,0.24,0,10.36,13678659.76,5e-15,0
0.25,1.3,1596.54,0,0,0.2,50.04,0.6,0,12,19369087.08,5e-15,0
0.25,1.5,4594.06,0,0,0.16,50,0.84,0,19.68,37270161.36,5e-15,0
0.25,1.9,17108.4,691699912.48,24448788.84,58115838.4,50.08,232445692.04,0.08,564.04,1835021223876.92,5e-15,0.08
0.25,1.7,18250.5,294.4,10.28,23.92,50.08,96.24,0,69,127563421.16,5e-15,0
0.25,2.1,16104.8,1595132931.44,56310135.92,134069466.88,50,536281839.96,0.2,531.04,4099264580568.36,5e-15,0.2
0.25,2.3,13759.48,2307049333.4,81632927.16,194007596.56,50.12,776013445.6,0.4,453.88,5107360819758.84,5e-15,0.4
0.25,2.5,15949.68,2930688731.6,103587330.4,246502028.48,50.04,986000051.72,0.24,526.96,7624678855946.2,5e-15,0.24
0.25,2.7,12223.3,3443559353.88,121912613.52,289744488.04,50.12,1158958755.56,0.56,402.88,6860622025449.4,5e-15,0.56
0.25,2.9,14387.4,3893107537.44,137883772.92,327665031.52,50.12,1310606349.44,0.36,475.4,9190313105223.28,5e-15,0.36
0.25,3.1,13209.2,4277337232.28,151751933.88,360099597.2,50.24,1440392469.76,0.52,436.4,9291690063749.64,5e-15,0.52
0.25,3.3,15316.82,4639695200.64,164146963.96,390596712.64,50.04,1562389632.28,0.32,506.76,11735103409907,5e-15,0.32
0.25,3.5,16031.04,4932779090.32,174956786.48,415406648.96,50.2,1661626060.56,0.32,530.64,13095938617881.4,5e-15,0.32
0.25,3.7,13179.66,5197175110.2,184696729.52,437781217.64,50.32,1751131900.52,0.48,435.88,11315849031904,5e-15,0.48
0.25,3.9,11785.06,5445694159.76,193440835.28,458759418.04,50.28,1835024003.96,0.64,389.6,10597782416515.6,5e-15,0.64
0.25,4.1,14064.34,5664715374.92,201360892.16,477290103.08,50.32,1909176973.44,0.44,465.68,13223454590393,5e-15,0.44
0.25,4.3,12971.92,5868458131.2,208504218.36,494479963.6,50.28,1977931275.48,0.56,429.56,12622492554627.5,5e-15,0.56
0.25,4.5,12909.78,6049105808.6,215093658,509933744.88,50.24,2039408568.96,0.44,427.16,12972535228513.3,5e-15,0.44
0.25,4.7,9349.9,6226364192.68,220855887.52,524668845.8,50.16,2098681475.08,0.76,308.56,9620021636888.12,5e-15,0.76
0.25,4.9,12785.26,6371225108.48,226555983.56,536997666,50.32,2148006868.6,0.56,423.52,13537834219781,5e-15,0.56
