"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.825,3.5,13824.9,2436088240.4,128852011,50,2435411939.92,0.4,456.52,16211910599424.7,5e-15,0.4
0.825,3.7,13895.34,2859312752.24,151084114.56,50.04,2859295855.6,0.52,458.84,19034410169068.2,5e-15,0.52
0.825,3.9,13802.74,3215578108.52,170150682.64,50.08,3215565258.92,0.4,455.92,21393239871293.8,5e-15,0.4
0.825,4.1,15582.74,3542333405.56,187562365.92,50.08,3542307478.48,0.32,515.28,26763198136914.8,5e-15,0.32
0.825,4.3,15033.2,3834448220.2,203296808.04,50.12,3834443210.52,0.44,497.16,27985646406462.3,5e-15,0.44
0.825,4.5,12134.62,4100916904.24,217709940.2,50.16,4100910380.08,0.6,400.56,24108996531243,5e-15,0.6
0.825,4.7,13224.74,4349147866.04,231004345.04,50.16,4349144904.56,0.6,437.28,27968145221550.4,5e-15,0.6
0.825,5.1,11064,4787821526.12,254527604.8,50.16,4787851405.24,0.64,365.4,25700345313910.6,5e-15,0.64
0.825,4.9,13423.8,4589442769,243342964,50.04,4589436213,0.44,443.64,30024857766928.8,5e-15,0.44
0.85,0.5,2364.16,0,0,25.24,1.24,0,23.4,22150797.64,5e-15,0
0.85,0.7,1605.68,0,0,35.76,1.04,0,18.28,29172849.52,5e-15,0
0.85,1.5,1306.44,0,0,49.6,1.12,0,14.56,47478876.12,5e-15,0
0.85,1.3,1197.92,0,0,48.96,1.2,0,13.8,40878238.68,5e-15,0
0.85,1.7,1579.9,0,0,49.96,1.36,0,15.4,58888524.84,5e-15,0
0.85,1.9,2180.32,0,0,50.08,1.36,0,17.72,80075554.64,5e-15,0
0.85,1.1,1200.36,0,0,46.28,0.96,0,13.68,34630058.24,5e-15,0
0.85,0.9,1301.84,0,0,43.4,1.52,0,15.64,34163066.36,5e-15,0
0.85,2.1,8394.68,13.6,0.68,50.08,15.04,0,24.08,104657222.64,5e-15,0
0.85,2.3,18250.5,122.08,6.08,50,122.6,0,43.16,181182174.96,5e-15,0
0.85,2.5,18250.5,440.96,21.88,50,450.56,0,117,555775563.72,5e-15,0
0.85,2.7,18250.5,363292873.8,18906210.08,50,363297046.24,0,602.48,2735170275036,5e-15,0
0.85,2.9,17571.98,1016069668.08,52942095.84,50,1016062855.04,0.08,580.28,8225407137014.88,5e-15,0.08
0.85,3.1,14816.94,1585609492.12,82720653.92,50,1585615832.56,0.36,488.88,10979325083247.9,5e-15,0.36
0.85,3.3,17675.84,2075991082.6,108556779.96,50.08,2075977686.4,0.08,584.44,17551267125000.6,5e-15,0.08
0.85,3.5,14576.08,2527696578.44,132213537.44,50.04,2527686501.12,0.36,481.28,17592251731020.3,5e-15,0.36
0.85,3.7,15957,2920641930.48,152996173.92,50.08,2920629172.16,0.32,527.28,22531163440280.9,5e-15,0.32
0.85,3.9,13558.32,3263629607.64,171462794.88,50.2,3263603413.04,0.4,447.56,21308341802314.8,5e-15,0.4
0.85,4.1,14094.56,3589640737.72,188646426.2,50.08,3588938823.04,0.4,465.68,24536819915463.8,5e-15,0.4
0.85,4.3,14590.1,3882717494.84,204247877.68,50.2,3882718168.2,0.36,482.44,27519094411861,5e-15,0.36
0.85,4.5,13367.96,4160227275.6,218644128.72,50.12,4160224254.2,0.52,441.8,26957065254518.6,5e-15,0.52
0.85,4.7,9977.62,4405967507.08,231672483.96,50.12,4405974095.12,0.72,329,21183636573599.1,5e-15,0.72
0.85,5.1,11053.42,4828582697.36,254668069.04,50.24,4828555217,0.64,365,25973967918986.6,5e-15,0.64
0.85,4.9,14985.26,4635899788.52,243696544.12,50.08,4635906984.4,0.4,496,33920512461327.1,5e-15,0.4
0.875,0.5,2184.2,0,0,25.96,1.6,0,21.96,22161316.28,5e-15,0
0.875,0.7,1553.98,0,0,36.2,0.8,0,17.48,28318432.56,5e-15,0
0.875,1.5,1301.76,0,0,49.64,1.44,0,15.04,49297463.44,5e-15,0
0.875,1.3,1174.9,0,0,49,1.6,0,13.48,42522830.52,5e-15,0
0.875,1.7,1719.98,0,0,49.96,0.8,0,16.04,69807505.56,5e-15,0
0.875,1.9,2881.78,0,0,50.04,1.4,0,18.32,82259435.04,5e-15,0
0.875,1.1,1211.44,0,0,47.36,1.12,0,13.88,39829753.56,5e-15,0
0.875,0.9,1314.58,0,0,42.4,1.16,0,15.28,28651906.6,5e-15,0
0.875,2.1,11671.96,24.16,0.6,50,25.56,0,26.72,122761998.76,5e-15,0
0.875,2.3,18250.5,136.68,7.32,50.04,137.28,0,44.96,185753937.28,5e-15,0
0.875,2.5,18250.5,583.04,30.48,50.04,576.92,0,156.56,732454382.96,5e-15,0
0.875,2.7,18250.5,446848997.12,23045950.56,50.04,446847657.64,0,602.48,3473095973545.16,5e-15,0
0.875,2.9,14843.32,1073626431.6,55561993.92,50.16,1073638684.36,0.4,489.64,7226056939768.56,5e-15,0.4
0.875,3.1,13973.72,1651771934.12,85482765.52,50.08,1651760951.56,0.44,460.68,10737781086981.9,5e-15,0.44
0.875,3.3,15921.66,2156548079.68,111630633.76,50.04,2156552735.28,0.24,526,16358308572227.9,5e-15,0.24
0.875,3.5,13785.66,2586802297.2,134217790.2,50.12,2586795978.24,0.48,455.24,17038266119929.4,5e-15,0.48
0.875,3.7,16028.78,2965961108.8,154344776.04,50.24,2965946357,0.28,530.04,22967958566377.5,5e-15,0.28
0.875,3.9,17093.62,3342062899.96,173552398.56,50.08,3342034202.12,0.12,565.2,27718394745016.5,5e-15,0.12
0.875,4.1,13851.46,3661773287.2,190304254.12,50.08,3661713121.88,0.48,457.48,24549817271103.9,5e-15,0.48
0.875,4.3,13992.26,3940141396.08,205317386.68,50.2,3940122881.96,0.44,462.44,26781270145201.6,5e-15,0.44
0.875,4.5,12238.28,4201994204.88,219232659.48,50.24,4201973002.08,0.64,404.04,24928058482666.1,5e-15,0.64
0.875,4.7,13200.88,4454394710.24,232173788.6,50.16,4454404449.96,0.52,436.2,28566721465786.8,5e-15,0.52
0.875,5.1,12616.62,4892648619,254873832,50.08,4892652899.4,0.56,417.16,30051286843462.7,5e-15,0.56
0.875,4.9,12379.54,4682360581.16,243998320.84,50.12,4682326433.16,0.64,409.16,28172284786882.4,5e-15,0.64
0.9,0.5,2003.9,0,0,29.12,1,0,21.36,23472348.36,5e-15,0
0.9,0.7,1506.34,0,0,38.16,1.28,0,17.2,26657234.96,5e-15,0
0.9,1.5,1310.06,0,0,49.72,0.76,0,15.28,52878541.32,5e-15,0
0.9,1.3,1221.36,0,0,49.4,1.32,0,13.92,43682669.28,5e-15,0
0.9,1.7,1640.94,0,0,49.96,1.2,0,15.48,60937947.96,5e-15,0
0.9,1.9,3665.38,0,0,50.04,1.28,0,19.12,87614092.72,5e-15,0
0.9,1.1,1193.82,0,0,47.8,0.68,0,14.68,40651214.68,5e-15,0
0.9,0.9,1238.68,0,0,44.32,1.28,0,15.4,31015899.2,5e-15,0
0.9,2.1,13165.96,35.6,1.72,50.04,34.44,0,27.24,121982451.12,5e-15,0
0.9,2.3,18250.5,157.28,6.48,50.04,159.08,0,49.96,216671780.44,5e-15,0
0.9,2.5,18250.5,837.64,43.52,50.08,843.76,0,222.08,1056998580.76,5e-15,0
0.9,2.7,18068.66,530391840.92,27108711.56,50.08,530393487.24,0.04,596.68,4157347540997.36,5e-15,0.04
0.9,2.9,17548.18,1178650208.04,60296555.08,50.04,1178645763.68,0.16,579.4,9603848615201.8,5e-15,0.16
0.9,3.1,16045,1725573339.64,88508906.32,50.12,1725580128.88,0.2,530,13028700073125.6,5e-15,0.2
0.9,3.3,16056.26,2231098689.28,114392782.12,50.04,2231101089.12,0.2,530.56,17136899836129.9,5e-15,0.2
0.9,3.5,15007.32,2651597100.76,136370040,50.16,2651603313.16,0.44,495.56,19069786497197.6,5e-15,0.44
0.9,3.7,13308,3059252860.4,157122794.56,50.04,3059256681.52,0.48,439.4,19513108260627.7,5e-15,0.48
0.9,3.9,15085.66,3400293991.8,175029259.4,50.12,3400282786.2,0.36,498.64,24780563478111.8,5e-15,0.36
0.9,4.1,14012.82,3718182759.16,191516048.92,50.12,3718158693.28,0.48,462.92,25231691895311.4,5e-15,0.48
0.9,4.3,10990.6,3982793164.72,205997512.6,50.16,3981589290.4,0.56,362.32,21131715523606.7,5e-15,0.56
0.9,4.5,11528.28,4261316757.24,220069009.04,50.2,4261305503.36,0.64,380.44,23741840119509.5,5e-15,0.64
0.9,4.7,13148.24,4345986169.48,224489018.52,50.12,4345227003.28,0.48,434.68,28856389200737,5e-15,0.48
0.9,5.1,12638.8,4933456645,254941312.84,50.16,4933408079.68,0.64,417.8,30408367448633.5,5e-15,0.64
0.9,4.9,10400.84,4716690149.84,244198490.52,50.28,4716699972.92,0.64,343,23661182477124.6,5e-15,0.64
0.925,0.5,1866.02,0,0,30.68,1.24,0,20.96,24263087.44,5e-15,0
0.925,0.7,1447.66,0,0,38.52,0.6,0,16.24,27253162.96,5e-15,0
0.925,1.5,1333.66,0,0,49.88,1.16,0,14.6,54664833.64,5e-15,0
0.925,1.3,1196.84,0,0,49.04,1.2,0,13.96,43572307.36,5e-15,0
0.925,1.7,1896.6,0,0,50,1.04,0,16.44,65656743,5e-15,0
0.925,1.9,3061.34,0,0,50.04,1.52,0,20,88944605.04,5e-15,0
0.925,1.1,1180.9,0,0,48.08,1.4,0,14.08,39466791.04,5e-15,0
0.925,0.9,1243.76,0,0,44.44,0.88,0,14.84,29708217.08,5e-15,0
0.925,2.1,15725.92,48.92,2.48,50.04,48.76,0,30.4,125683958.6,5e-15,0
0.925,2.3,18250.5,176.64,8.76,50,177,0,54.24,241688194.44,5e-15,0
0.925,2.5,18250.5,2136.44,106.56,50.16,2134.92,0,366.16,2017766267.24,5e-15,0
0.925,2.7,17738.28,628514881.08,31799244.84,50.04,628519252.96,0.08,585.84,4911212296727.6,5e-15,0.08
0.925,2.9,17856.92,1270078605.2,64307599.6,50,1270084506.92,0.04,590.04,10588536886404.7,5e-15,0.04
0.925,3.1,15823.02,1804687800.24,91666478.04,50.12,1804684332.92,0.24,522.44,13477857447593,5e-15,0.24
0.925,3.3,15544.8,2287825179.32,116432373.16,50.16,2287828571.72,0.24,513.44,16992389859968.3,5e-15,0.24
0.925,3.5,14402.74,2726857491,138814295.36,50.12,2726819183.2,0.44,475.6,18778542560255.8,5e-15,0.44
0.925,3.7,15014.2,3104554532.84,158384923.16,50.2,3104560507.64,0.36,496.24,22419480211516.5,5e-15,0.36
0.925,3.9,14511.74,3468672235.32,176701527.12,50.08,3468676132.8,0.48,479.64,24320045039226,5e-15,0.48
0.925,4.1,14655.92,3773345909.36,192635261.28,50.16,3773330096,0.36,484.28,26819909830537.7,5e-15,0.36
0.925,4.3,13782.8,4064286278.88,207448052.84,50.12,4064304106.8,0.52,455.44,27157164671048.3,5e-15,0.52
0.925,4.5,14330.86,4320648776.28,220832164.76,50.16,4320642813.8,0.44,474,30116659446380.7,5e-15,0.44
0.925,4.7,9474.9,4572272004.96,233279117.96,50.04,4572303046.16,0.8,312.36,20851327001201.3,5e-15,0.8
0.925,5.1,13112.48,4970337149.4,254974106.24,50.28,4970324240.76,0.56,433.52,31802290235054.6,5e-15,0.56
0.925,4.9,13426.12,4778104099.48,244505626.68,50.16,4777997501.28,0.6,443.92,31247259901157,5e-15,0.6
0.95,0.5,1794.16,0,0,31.4,1.04,0,20.16,24461367.84,5e-15,0
0.95,0.7,1448,0,0,39.28,1.16,0,16.68,30757433.28,5e-15,0
0.95,1.5,1359.8,0,0,50,1,0,14.56,60617073.64,5e-15,0
0.95,1.3,1259.28,0,0,49.56,0.88,0,14.12,49356699.32,5e-15,0
0.95,1.7,1668.44,0,0,50,1.08,0,17.04,66589291.68,5e-15,0
0.95,1.9,3970.14,0,0,50,1.32,0,20.6,89443215.56,5e-15,0
0.95,1.1,1183.76,0,0,48.52,1.2,0,13.96,37863659.6,5e-15,0
0.95,0.9,1228.6,0,0,43.48,1,0,14.44,29277638.8,5e-15,0
0.95,2.1,17610.66,79.52,3.44,50.08,80.28,0,32.56,138668958.64,5e-15,0
0.95,2.3,18250.5,199.2,9.04,50.12,200.4,0,59.8,242267110.64,5e-15,0
0.95,2.5,18250.5,1544263.44,77268.68,50.04,1544430.04,0,584.12,15086020728.52,5e-15,0
0.95,2.7,17424.5,726515237.56,36382392.88,50,726507586.84,0.08,575.28,5648778393513.04,5e-15,0.08
0.95,2.9,16205.7,1341171418.88,67343879.92,50.08,1341167510.68,0.2,534.88,10094485887102.3,5e-15,0.2
0.95,3.1,16617.86,1903246272.68,95543111.8,50,1903246074.4,0.16,548.72,15005767644669.2,5e-15,0.16
0.95,3.3,13679.26,2380291071.8,119698946.28,50.04,2380278156.68,0.52,451.04,15435822713958,5e-15,0.52
0.95,3.5,13821.12,2803636463.36,141220816.84,50.08,2803617877.08,0.4,456,18571091491843.7,5e-15,0.4
0.95,3.7,12787.24,3171223218.32,160231243.8,50.2,3171228832.56,0.6,422.12,19444239422616.8,5e-15,0.6
0.95,3.9,11680.26,3526867021.68,178058479.04,50.12,3526896228.92,0.52,385.24,19778371315701,5e-15,0.52
0.95,4.1,11066.34,3740233009.36,190394567.64,50.2,3738097364.4,0.64,364.88,20375633317544.9,5e-15,0.64
0.95,4.3,11810.22,4098749601.6,207978888.44,50.32,4098753156.04,0.6,389.72,23349299986652.2,5e-15,0.6
0.95,4.5,13864.7,4357992557.88,221259558.24,50.32,4358005797.6,0.52,458.4,29364754914164.6,5e-15,0.52
0.95,4.7,12250.92,4616471487.12,233609156.64,50.12,4616476717.16,0.52,404.48,27483371493858.5,5e-15,0.52
0.95,5.1,12400.72,5026669821.4,254967881.2,50.2,5026667018.64,0.52,410.04,30403833340925.1,5e-15,0.52
0.95,4.9,12979.16,4837949428.2,244727262.8,50.08,4837944163.44,0.48,429.04,30562098757312.4,5e-15,0.48
0.975,0.5,1773.1,0,0,31.28,1.2,0,18.76,22088158.92,5e-15,0
0.975,0.7,1339.08,0,0,41,1.6,0,15.8,28772405.44,5e-15,0
0.975,1.5,1365.1,0,0,49.92,1.32,0,15.32,55110626.24,5e-15,0
0.975,1.3,1235.04,0,0,49.76,1.56,0,13.8,49144567,5e-15,0
0.975,1.7,2132.9,0,0,50,0.84,0,16.88,69244623.6,5e-15,0
0.975,1.9,3822.8,0,0,50,0.6,0,21.16,95896785.92,5e-15,0
0.975,1.1,1194.06,0,0,47.84,1.16,0,14.12,37916766.88,5e-15,0
0.975,0.9,1210.58,0,0,45.68,1.6,0,14,33164385.36,5e-15,0
0.975,2.1,17643.26,76.76,4.16,50,80.08,0,35.08,157575587.36,5e-15,0
0.975,2.3,18250.5,232.72,10.64,50.04,232.16,0,71.72,278398986.2,5e-15,0
0.975,2.5,18250.5,92623350.92,4587042.04,50.04,92626593.2,0,593.48,440676509672.48,5e-15,0
0.975,2.7,16696.42,802934468.96,39862265.2,50.08,802947350.96,0.24,551.2,6002925953977.92,5e-15,0.24
0.975,2.9,15256.7,1432552190.72,71179678.76,50.04,1432554624.64,0.28,503.2,10142963196432.8,5e-15,0.28
0.975,3.1,15692.16,1982550842.88,98548132.68,50,1982541275.68,0.24,518.32,14736665176695.8,5e-15,0.24
0.975,3.3,14544.7,2447203648.6,121970403.48,50.04,2446980577.52,0.4,479.92,16990648414008.1,5e-15,0.4
0.975,3.5,15194.14,2874041897.08,143358239.84,50.08,2874068008.32,0.4,502.04,21032088848944.6,5e-15,0.4
0.975,3.7,13144.62,3253818005.16,162426688.6,50.08,3253830359.76,0.52,433.92,20506976549298.2,5e-15,0.52
0.975,3.9,13663.68,3590135188.44,179484678.28,50.12,3590108367.32,0.52,451.32,23644351785267.5,5e-15,0.52
0.975,4.1,13188.48,3894055096.96,194953655.12,50.16,3894063447.8,0.6,435.8,24809532017619.9,5e-15,0.6
0.975,4.3,13845.62,4183771746.08,209265185.6,50.08,4183810310.96,0.4,457.72,28104826404020.2,5e-15,0.4
0.975,4.5,12165.22,4439288662.04,222164380.68,50.08,4439316676.52,0.44,402.04,26167830617126.3,5e-15,0.44
0.975,4.7,10985.56,4555848260,229940092.96,50.08,4552490130.8,0.8,362.48,24844178207609.4,5e-15,0.8
0.975,5.1,14352.82,5077049219.44,254922315.76,50.16,5076836819.2,0.44,474.84,35640738439602.9,5e-15,0.44
0.975,4.9,12270.32,4876301432.16,244822504.68,50.2,4876332928.76,0.48,405.6,29080761659724.4,5e-15,0.48
1,0.5,1660.4,0,0,34.2,0.68,0,19.24,26299910.48,5e-15,0
1,0.7,1372.48,0,0,41.44,1.2,0,16.68,28488120.08,5e-15,0
1,1.5,1360.98,0,0,49.96,1.24,0,15.48,54378828.08,5e-15,0
1,1.3,1265.1,0,0,49.68,1.24,0,13.52,44946182.48,5e-15,0
1,1.7,2100.08,0,0,50.04,1.08,0,17.16,73857949.84,5e-15,0
1,1.9,5246.7,0.6,0,50.04,1.28,0,21.08,87768659.8,5e-15,0
1,1.1,1214.78,0,0,48,1.28,0,14,39076853.84,5e-15,0
1,0.9,1249.5,0,0,45.92,1,0,14.28,34698690.72,5e-15,0
1,2.1,18250.5,97.52,4.56,50,94.56,0,37.44,156315165.96,5e-15,0
1,2.3,18250.5,281.8,13.32,50.08,274.28,0,80.12,337178312.96,5e-15,0
1,2.5,18250.5,164800953.92,8078787.56,50.16,164796860.44,0,602.08,1069786605351.16,5e-15,0
1,2.7,15910.82,907910931.72,44574264,50,907900782.44,0.28,524.88,6496985217458.44,5e-15,0.28
1,2.9,17330,1497077221.08,73809386.44,50.16,1497067572.24,0.12,572.32,12195734975178.4,5e-15,0.12
1,3.1,16085.76,2042815905.88,100763552.72,50.12,2042809299.8,0.28,531.4,15606042991151.3,5e-15,0.28
1,3.3,13736.6,2529465154.96,124705559.16,50.04,2529449931.48,0.48,453.24,16512175201793.2,5e-15,0.48
1,3.5,13561.88,2955703685.2,145738610,50,2955711560.68,0.44,447.8,19182512652875.8,5e-15,0.44
1,3.7,14290.66,3309813706.32,163821888.32,50.16,3309815529.24,0.44,472.24,22766826578717.8,5e-15,0.44
1,3.9,13856.08,3658479441.28,180943064.8,50.08,3658457500.28,0.4,457.52,24515069716983.8,5e-15,0.4
1,4.1,13892.4,3963860807.52,196189181.24,50.08,3963842565.8,0.48,459,26662365525407.4,5e-15,0.48
1,4.3,13208.04,4236672377.16,209978255.16,50.12,4236653845.6,0.52,436.56,27100231405932.4,5e-15,0.52
1,4.5,14674.5,4467871959.24,222416630.12,50.32,4467891664,0.52,485.48,32016125429516.8,5e-15,0.52
1,4.7,11554.96,4684771164.12,233860466.48,50.2,4682543491.72,0.6,381.76,26334007683269.7,5e-15,0.6
1,5.1,12751.94,5139288930.64,254796999.32,50.04,5139256970.56,0.6,421.6,31950266864528.6,5e-15,0.6
1,4.9,13180.04,4947037527.56,244973252.32,50,4947044238.24,0.44,435.88,31784448991160.8,5e-15,0.44
