"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.825,1.5,1267.6875,0,0,49.725,0.925,0,13.625,50761794.975,5e-15,0
0.825,1.3,1220.25,0,0,48.225,0.95,0,13.7,38640193.95,5e-15,0
0.825,1.7,1533.55,0,0,49.9,1.375,0,15.8,59698868.275,5e-15,0
0.825,1.9,2330.0625,0,0,50,1.075,0,17.85,69845903.25,5e-15,0
0.825,1.1,1243.1,0,0,45.975,0.975,0,14.475,33842456.9,5e-15,0
0.825,0.9,1335.9,0,0,41.45,0.875,0,16.125,28320300.7,5e-15,0
0.825,2.1,9493.2875,10.075,0.4,50.025,10.85,0,24.025,104287961.8,5e-15,0
0.825,2.3,18250.5,109.525,5.7,50.025,109.675,0,40.675,172235578.55,5e-15,0
0.825,2.5,18250.5,325.025,16.725,50.025,325.8,0,95.65,420904180.55,5e-15,0
0.825,2.7,18024.325,272473216.7,14313472.575,50,272471355.75,0.025,594.975,1927893654463.65,5e-15,0.025
0.825,2.9,17528.0375,922915973.15,48582612.725,50.05,922903002.9,0.1,578.875,7398331870605.8,5e-15,0.1
0.825,3.1,17552.8,1482859624.4,78287407.4,50.15,1482869654.7,0.1,580.15,12249319126303.9,5e-15,0.1
0.825,3.3,15669.0875,1984863452.35,104834717.075,50.05,1984598304.2,0.225,517.275,14949865836001.9,5e-15,0.225
0.825,3.5,17272.45,2455918070.5,129684897.325,50.05,2455921939.9,0.175,571.075,20393919774115.3,5e-15,0.175
0.825,3.7,16270.4875,2854666158.775,150930622.575,50.075,2854668570.975,0.2,538.025,22402348498359.9,5e-15,0.2
0.825,3.9,17081.7375,3203552339.525,169803651.175,50.175,3203545231.825,0.25,565.05,26534511205094.1,5e-15,0.25
0.825,4.1,16282.3625,3527870366.4,187211413.3,50.2,3527867982.9,0.25,538.525,27884691546371.2,5e-15,0.25
0.825,4.3,16367.075,3842463318.625,203478739.875,50.05,3842479031.15,0.25,541.35,30619792790881.2,5e-15,0.25
0.825,4.5,14723.825,4107499698.075,217816636.6,50.1,4107507521.5,0.325,487.2,29429597434395.8,5e-15,0.325
0.825,4.7,15351.1125,4352550376.45,231041012.35,50.125,4352506450.475,0.3,507.95,32621274839777.6,5e-15,0.3
0.825,4.9,16426.575,4573302393.75,243196893.95,50.2,4573317316.325,0.25,543.8,36779277565641.8,5e-15,0.25
0.825,5.1,14232.0375,4796061280.85,254569301.475,50.075,4796060861.775,0.45,470.975,33336067868601.3,5e-15,0.45
0.85,0.5,2145.3875,0,0,26.025,0.75,0,23.05,23628493.95,5e-15,0
0.85,0.7,1665.1,0,0,35.175,1,0,18.325,25374218.025,5e-15,0
0.85,1.5,1271.65,0,0,49.725,0.825,0,14.35,50430147.9,5e-15,0
0.85,1.3,1200.25,0,0,48.8,1.45,0,13.95,43947671.425,5e-15,0
0.85,1.7,1523.5375,0,0,49.925,0.9,0,15.4,60864709.15,5e-15,0
0.85,1.9,2558.65,0,0,50.025,1.275,0,18.65,77696531.175,5e-15,0
0.85,1.1,1186.525,0,0,47.05,0.95,0,14,36782351.925,5e-15,0
0.85,0.9,1289.725,0,0,43.475,1.15,0,15.5,30920482.425,5e-15,0
0.85,2.1,12911.5875,19.625,0.85,50.025,20.35,0,25.8,110947999.15,5e-15,0
0.85,2.3,18250.5,126.6,6.75,50.05,129.9,0,42.575,184088460.6,5e-15,0
0.85,2.5,18250.5,425.15,22.525,50.025,425.25,0,118.35,537700903.3,5e-15,0
0.85,2.7,18148.0625,340593616.3,17746189.775,50.125,340594065.275,0.025,599.15,2533475251165.35,5e-15,0.025
0.85,2.9,16990,990670266.525,51745680.325,50.15,990663959,0.125,560.7,7692710537062.95,5e-15,0.125
0.85,3.1,16980.2125,1578079058.9,82395308.9,50.05,1578080609.325,0.175,561.075,12632268844167.8,5e-15,0.175
0.85,3.3,16552.3125,2076746786.625,108590646.8,50.075,2076739764.625,0.2,546.875,16379503318987.8,5e-15,0.2
0.85,3.5,15916.65,2519280647.075,131907375.675,50.1,2519279775.525,0.225,525.95,19213518677708.4,5e-15,0.225
0.85,3.7,16016.5,2921319165.4,153016086.425,50.075,2921317596,0.2,529.3,22551561977080.4,5e-15,0.2
0.85,3.9,14934.35,3285783071,172080414.3,50.025,3285781883.875,0.3,493.75,23701154440928.4,5e-15,0.3
0.85,4.1,17413.5375,3600132596.225,188920154.275,50.1,3600129308.3,0.075,576.15,30510069516430.5,5e-15,0.075
0.85,4.3,15490.7625,3888436399.8,204353703.875,50.15,3888437201.85,0.275,512.525,29269292586441.9,5e-15,0.275
0.85,4.5,16104.025,4156941399.975,218590117.575,50.15,4156934245.925,0.25,532.95,32673413936194.7,5e-15,0.25
0.85,4.7,16164.55,4402844066.2,231617934.125,50.15,4402856156.875,0.25,534.95,34781093688086.9,5e-15,0.25
0.85,4.9,15223.3625,4626334585.85,243601256.075,50.175,4626316832.05,0.25,503.825,34409677109631.7,5e-15,0.25
0.85,5.1,14240.3375,4834804454.875,254702516.35,50.175,4834806265.425,0.4,471.1,33668593129348.9,5e-15,0.4
0.875,0.5,2115.5625,0,0,26.7,1.3,0,21.675,22205716.825,5e-15,0
0.875,0.7,1512.775,0,0,37.725,0.8,0,17.8,28709815.7,5e-15,0
0.875,1.5,1290.275,0,0,49.65,1,0,14.775,49638446.5,5e-15,0
0.875,1.3,1167.85,0,0,48.95,1.075,0,13.9,41123470.025,5e-15,0
0.875,1.7,1711.225,0,0,49.95,1.525,0,16.125,64281432.425,5e-15,0
0.875,1.9,2493.5125,0,0,50,1.175,0,18.825,81153631.625,5e-15,0
0.875,1.1,1193.4,0,0,46.875,1.075,0,13.725,35198604.75,5e-15,0
0.875,0.9,1293.7125,0,0,43.075,1.325,0,15.125,32063798.9,5e-15,0
0.875,2.1,13000.425,23.775,1.025,50.025,23,0,26.85,110654801.225,5e-15,0
0.875,2.3,18250.5,137.875,7.125,50.075,143.1,0,44.975,181804023.55,5e-15,0
0.875,2.5,18250.5,607.4,28.7,50.025,610.625,0,154.85,712114439.875,5e-15,0
0.875,2.7,18250.5,445045937.95,22953307.35,50.05,445050871.35,0,602.8,3465517376414,5e-15,0
0.875,2.9,17814.8625,1083778246.3,56028170.9,50.1,1083768190.875,0.1,588.625,8929023932133.18,5e-15,0.1
0.875,3.1,17558,1653420800.6,85542773.375,50.075,1653427663.8,0.075,580.15,13741487286044.8,5e-15,0.075
0.875,3.3,16649.5,2158792796.9,111718896.85,50.025,2158804509.95,0.225,550.325,17158753762956.8,5e-15,0.225
0.875,3.5,16350.775,2596694038.65,134562330.6,50.05,2596687894.05,0.25,540.55,20400617524182.8,5e-15,0.25
0.875,3.7,13938.275,2910062621.125,151565219.6,50.2,2909626001.9,0.4,460.325,19874349093146.1,5e-15,0.4
0.875,3.9,16192.8625,3333251413.45,173310246.35,50.15,3333262810.575,0.225,535.55,26134027915555.6,5e-15,0.225
0.875,4.1,16531.2125,3648315514.8,189995031,50.2,3648318432,0.225,546.75,29318288032612.1,5e-15,0.225
0.875,4.3,15141.9625,3945923899.35,205425412.725,50.15,3945932189.4,0.275,500.775,29018795991342.5,5e-15,0.275
0.875,4.5,16200.975,4198132907.925,219186812.325,50.275,4198145677.875,0.275,536.25,33190288774658.2,5e-15,0.275
0.875,4.7,15070.275,4450170297.625,232145556.425,50.2,4450192817.75,0.325,498.675,32736995749265.6,5e-15,0.325
0.875,4.9,14261.2875,4684414561.95,244016069.725,50.1,4684387948.975,0.35,471.725,32596366277785.4,5e-15,0.35
0.875,5.1,14686.7375,4890177920.85,254865908.275,50.075,4889869192.975,0.325,485.85,35163683951130.4,5e-15,0.325
0.9,0.5,1978.0125,0,0,30.225,1.05,0,21.1,25837908.375,5e-15,0
0.9,0.7,1534.575,0,0,37.35,0.925,0,16.95,27532067.825,5e-15,0
0.9,1.5,1369.725,0,0,49.725,1.25,0,14.1,50149238.7,5e-15,0
0.9,1.3,1209.95,0,0,49.125,0.9,0,14.05,43331641.225,5e-15,0
0.9,1.7,1725.525,0,0,49.95,1.125,0,16.1,64185312.075,5e-15,0
0.9,1.9,3514.55,0,0,50,1.6,0,20.05,89534442.3,5e-15,0
0.9,1.1,1207.8375,0,0,47.575,0.975,0,13.775,39386924.775,5e-15,0
0.9,0.9,1285.6,0,0,43.925,1.425,0,15.025,33433003.025,5e-15,0
0.9,2.1,14420.1125,34.575,1.225,50.025,35.4,0,27.6,120171681.65,5e-15,0
0.9,2.3,18250.5,153.675,7.15,50.075,151.675,0,49.675,205333013.75,5e-15,0
0.9,2.5,18250.5,814.975,39.725,50.025,815.95,0,220.225,1006666334.9,5e-15,0
0.9,2.7,18250.5,522252987.175,26708642.225,50.125,522251228.45,0,603,4138529520131.62,5e-15,0
0.9,2.9,16265.6625,1176939301.45,60221472.725,50.05,1176938372.75,0.2,536.8,8827311533353.9,5e-15,0.2
0.9,3.1,16258.4125,1712881538.4,87934424.825,50.2,1712870926.85,0.2,536.9,13134560236470.7,5e-15,0.2
0.9,3.3,15098.55,2221856614.825,114046372.3,50.1,2221830452.4,0.275,498.55,15937155731339,5e-15,0.275
0.9,3.5,16833.2,2656519837.8,136541750.7,50.125,2656520767.15,0.15,556.8,21546152521248.1,5e-15,0.15
0.9,3.7,16296.2625,3051247332.05,156884641.95,50.1,3051254847.825,0.225,538.8,24034866621559.9,5e-15,0.225
0.9,3.9,15917.0125,3412271795.475,175336581.2,50.025,3412282315.85,0.225,526.425,26315702721832.4,5e-15,0.225
0.9,4.1,15939.5125,3726588971.275,191701056.6,50.05,3726577409.35,0.2,527.325,28870236334198.4,5e-15,0.2
0.9,4.3,14015.1,4006226258.725,206489029.825,50.125,4006208003.6,0.45,463.2,27214623211259.1,5e-15,0.45
0.9,4.5,14830.375,4264059904.3,220101284.275,50.175,4264040004.1,0.35,490.4,30819767688961.3,5e-15,0.35
0.9,4.7,17114.875,4513330347.275,232768013.95,50.1,4513350339.875,0.15,566.675,37801192554119.7,5e-15,0.15
0.9,4.9,14442.75,4712173933.4,244159805.2,50.325,4712167483.05,0.35,477.9,33268211911922.6,5e-15,0.35
0.9,5.1,13814.0125,4934405691.7,254946304.9,50.15,4934395478.475,0.375,457,33288339241831.5,5e-15,0.375
0.925,0.5,1949.0625,0,0,29.2,0.85,0,20.275,23118670.35,5e-15,0
0.925,0.7,1464.4125,0,0,38.225,1.2,0,16.925,26589244.425,5e-15,0
0.925,1.5,1325.85,0,0,49.825,1.425,0,15.05,52945258.65,5e-15,0
0.925,1.3,1200.625,0,0,49.425,1.025,0,14.025,42634080.95,5e-15,0
0.925,1.7,1859.35,0,0,49.975,1.075,0,16.15,64533247.95,5e-15,0
0.925,1.9,2912.3375,0,0,50.075,1.075,0,19.225,83056700.55,5e-15,0
0.925,1.1,1198.6125,0,0,47.675,1.35,0,14.475,39278764.55,5e-15,0
0.925,0.9,1255.975,0,0,44.025,1.2,0,14.875,32773414.075,5e-15,0
0.925,2.1,16743.4,58.75,2.95,50.025,57.65,0,30.225,119793701.55,5e-15,0
0.925,2.3,18250.5,171.275,8.375,50.075,168.7,0,54.45,240310096,5e-15,0
0.925,2.5,18250.5,2222.425,111.5,50.075,2216.725,0,384.25,1939561181.425,5e-15,0
0.925,2.7,18127.2875,631255717.525,31932570.2,50.025,631256435.4,0.025,598.575,5067051786328.92,5e-15,0.025
0.925,2.9,16060.35,1260070561.35,63862349.45,50.025,1260000687.375,0.175,530.275,9405329833866.78,5e-15,0.175
0.925,3.1,15999.2625,1783432382.975,90644074.475,50.075,1783218434.1,0.2,528.375,13691973278986.1,5e-15,0.2
0.925,3.3,16768.6625,2304218566.775,117030758.9,50.05,2304230896.075,0.125,554.225,18485223162779.5,5e-15,0.125
0.925,3.5,16375.7,2730414988.075,138924218.175,50.1,2730408315.3,0.225,541.25,21503820868507.4,5e-15,0.225
0.925,3.7,15546.5875,3051346012.125,155479628.8,50.075,3051054646.8,0.25,513.825,23441480848696.9,5e-15,0.25
0.925,3.9,15153.625,3469277987.975,176708956.725,50.075,3469278551.925,0.275,500.825,25429057258129.1,5e-15,0.275
0.925,4.1,15775.575,3780807409.7,192799451.3,50.1,3780807436,0.35,521.9,28970538725073.5,5e-15,0.35
0.925,4.3,16082.8,4069460318.35,207544993.25,50.075,4069444367.625,0.25,532.15,31880401054676.4,5e-15,0.25
0.925,4.5,13725.925,4327234083.4,220923133.775,50.1,4327246364.8,0.45,453.8,28922892198247.7,5e-15,0.45
0.925,4.7,13475.9875,4563326518.075,233200258.875,50.125,4563348738.725,0.475,445.625,29911822504490.6,5e-15,0.475
0.925,4.9,15696.925,4780370238.325,244515048.05,50.15,4780377120.725,0.25,519.65,36713073252070.9,5e-15,0.25
0.925,5.1,13047.4375,4987808495.45,254988633.9,50.1,4987805573.55,0.5,431.4,31737155257262.8,5e-15,0.5
0.95,0.5,1826.55,0,0,32.9,1.175,0,20,27547202.4,5e-15,0
0.95,0.7,1436.7125,0,0,40.125,0.925,0,16.55,28159699.275,5e-15,0
0.95,1.5,1397.95,0,0,49.675,1.275,0,14.75,50329181.8,5e-15,0
0.95,1.3,1213.3375,0,0,49.275,1.375,0,14.4,46327626.55,5e-15,0
0.95,1.7,1742.8875,0,0,49.975,1.1,0,16.325,70803964.95,5e-15,0
0.95,1.9,4457,0,0,50,1.1,0,20.075,88169884.075,5e-15,0
0.95,1.1,1159.4875,0,0,47.8,1.2,0,13.95,39419264.725,5e-15,0
0.95,0.9,1210.7125,0,0,45.75,1.125,0,14.125,35268974.675,5e-15,0
0.95,2.1,17731.925,79.075,3.425,50.025,76.15,0,32.475,139315966.675,5e-15,0
0.95,2.3,18250.5,203.45,10.55,50.05,201.875,0,62.75,283751674.95,5e-15,0
0.95,2.5,18250.5,1635706.625,81804.95,50,1636208.75,0,599.4,15891737392.325,5e-15,0
0.95,2.7,17989.25,708412960.225,35520294.55,50.1,708411270.875,0.025,594.1,5692587504308.95,5e-15,0.025
0.95,2.9,17952.6,1346319605.8,67567958.3,50.05,1346318165.7,0.05,593.2,11313226269069.8,5e-15,0.05
0.95,3.1,16576.425,1891332898.325,95070452.6,50.075,1891327897.375,0.2,547.6,14866066817139.4,5e-15,0.2
0.95,3.3,16753.5125,2382513689.325,119780330.925,50.025,2382518949.225,0.175,553.55,19119624214381.1,5e-15,0.175
0.95,3.5,17271.1625,2804339669.275,141243263.775,50.075,2804325921.125,0.1,571.275,23370477779794.7,5e-15,0.1
0.95,3.7,16067.9,3148921904.25,159244506.375,50.1,3148071698.75,0.225,531.25,24738093810477,5e-15,0.225
0.95,3.9,15117.6375,3516725998.45,177815413.4,50.2,3516723720.925,0.3,499.75,25711487995127.7,5e-15,0.3
0.95,4.1,15421.525,3847072020.5,194092712.475,50.05,3847063939.3,0.25,509.95,28806588073848.9,5e-15,0.25
0.95,4.3,17296.0875,4132677142.35,208527268.4,50.025,4132682543.45,0.15,572.5,34900666600432.8,5e-15,0.15
0.95,4.5,15910.0125,4384914852.65,221591960.5,50.075,4384904130.775,0.375,526.7,34057628902398.8,5e-15,0.375
0.95,4.7,12508.4875,4618585153.9,233621018.975,50.1,4618562228.275,0.5,413.15,28062754176516.4,5e-15,0.5
0.95,4.9,14989.75,4818239781.95,244652444.875,50.275,4818243143.9,0.375,496.125,35329843104506.8,5e-15,0.375
0.95,5.1,15562.325,5031532766.375,254972718.225,50.15,5031522058.2,0.35,515.25,38337631583354.6,5e-15,0.35
0.975,0.5,1747.5625,0,0,31.975,0.825,0,18.5,23418389.85,5e-15,0
0.975,0.7,1375.8,0,0,41.075,1.075,0,16,30066376.15,5e-15,0
0.975,1.5,1381.95,0,0,49.85,1.4,0,14.35,54363862.425,5e-15,0
0.975,1.3,1247.4875,0,0,49.5,1.075,0,14.4,49136528.85,5e-15,0
0.975,1.7,1836.9,0,0,50,0.9,0,16.875,71660518.75,5e-15,0
0.975,1.9,4737.075,0.7,0.075,50,2.075,0,20.525,95245949.875,5e-15,0
0.975,1.1,1182.0625,0,0,48.025,1.125,0,13.8,38449311.625,5e-15,0
0.975,0.9,1245.8625,0,0,45.425,0.85,0,14.6,33887977.2,5e-15,0
0.975,2.1,17539.9,88.275,3.825,50,87.275,0,34.425,146946705.825,5e-15,0
0.975,2.3,18250.5,223.575,10.525,50.025,222.475,0,71.25,306041000.7,5e-15,0
0.975,2.5,18250.5,93975071.875,4653806,50.025,93973350.15,0,596.275,442288245044.5,5e-15,0
0.975,2.7,17906.75,808333890.75,40112105.275,50.05,808329463.9,0.025,591.5,6532823641672.6,5e-15,0.025
0.975,2.9,16857.8875,1428515301.6,71009737.625,50.05,1428487120.85,0.175,556.75,11277242068579.1,5e-15,0.175
0.975,3.1,17014.7,1978609799.425,98394477.325,50.025,1978607124.925,0.15,562.1,16007877420558.9,5e-15,0.15
0.975,3.3,16750.5875,2453398768.975,122188305.025,50.05,2453391737.25,0.125,553.575,19699401119127.3,5e-15,0.125
0.975,3.5,15784.5625,2874732850.75,143374219.525,50.075,2874737512.15,0.25,521.85,21823719526896.8,5e-15,0.25
0.975,3.7,15810.9625,3251186175.3,162358099.65,50.1,3251184720.225,0.275,522.525,24842717808464.6,5e-15,0.275
0.975,3.9,13467.1125,3592301748.8,179527557.825,50.1,3592264574.375,0.4,444.825,23342214036327.8,5e-15,0.4
0.975,4.1,15562.5875,3904275337.775,195144077.275,50.075,3904267651.45,0.25,514.85,29539995742291.2,5e-15,0.25
0.975,4.3,16341.3,4184367395.5,209270055.3,50.075,4184368935.75,0.25,540.825,33377991271817.3,5e-15,0.25
0.975,4.5,15897.325,4434363461.175,222108960.275,50.125,4434369358.975,0.3,526.075,34402773697139.2,5e-15,0.3
0.975,4.7,14638.1875,4673879579.825,233988432.125,50.075,4673869228.8,0.425,484.275,33369567368833.1,5e-15,0.425
0.975,4.9,16618.0625,4886318126.675,244865120.175,50.1,4886311002.5,0.15,550.125,39777319517723.3,5e-15,0.15
0.975,5.1,14390.5375,5077615406.9,254927155.1,50.175,5077625244.975,0.425,476.2,35716755280720.3,5e-15,0.425
1,0.5,1648.2,0,0,34.65,1.325,0,18.625,28810376.625,5e-15,0
1,0.7,1344.95,0,0,41.7,1.225,0,16.175,32157440.15,5e-15,0
1,1.5,1383.025,0,0,50,0.8,0,14.775,60298170.025,5e-15,0
1,1.3,1220.875,0,0,49.55,0.625,0,14.175,47299102.85,5e-15,0
1,1.7,1906.5875,0,0,50.025,1.175,0,17.075,69228595.975,5e-15,0
1,1.9,5982.925,1.25,0.025,50.025,2.325,0,22.075,94282320.425,5e-15,0
1,1.1,1182.7375,0,0,47.9,1.075,0,13.65,39475456.45,5e-15,0
1,0.9,1228.325,0,0,45.675,0.9,0,14.525,35100041.55,5e-15,0
1,2.1,17215.175,87.65,4.275,50.025,89.1,0,36.3,157921776.45,5e-15,0
1,2.3,18250.5,273.875,12.25,50.05,275.1,0,80.25,361495748.125,5e-15,0
1,2.5,18250.5,186163188.6,9125940,50.05,186163427.05,0,602.25,1207201420474.8,5e-15,0
1,2.7,17677.7375,899217049.425,44180526.375,50.05,899215252.775,0.05,583.825,7215336586879.25,5e-15,0.05
1,2.9,17426.8125,1507225956.3,74228002.15,50.1,1507230592.575,0.075,575.875,12329523137389.9,5e-15,0.075
1,3.1,16285.925,2046026998.775,100873894.675,50.1,2046033254.925,0.275,538.075,15840177212472.9,5e-15,0.275
1,3.3,15093.725,2535363146.25,124908111.45,50,2535347950.15,0.25,498.375,18283900147684.2,5e-15,0.25
1,3.5,16793.55,2945135088.975,145430954.075,50.075,2945147437.625,0.15,555.15,23863390151236.6,5e-15,0.15
1,3.7,16316.85,3314813653.975,163943041.025,50.05,3314382985.65,0.225,539.7,26255417703660.6,5e-15,0.225
1,3.9,16621.35,3652749468.375,180822341.15,50.125,3652753364.975,0.225,549.9,29498185318303,5e-15,0.225
1,4.1,16517.2,3955460081.5,196029637.05,50.15,3955462642.925,0.225,546.525,31800854360498.4,5e-15,0.225
1,4.3,15839.9875,4244710662.875,210082697.45,50.05,4244694997.325,0.325,524.275,32765770087629.7,5e-15,0.325
1,4.5,15241.825,4481076900.325,222557140.625,50.2,4481048917.475,0.3,504.05,33333622787959.1,5e-15,0.3
1,4.7,14460.5125,4718590835.3,234240933.325,50.15,4718565079.725,0.375,478.475,33283686764348.6,5e-15,0.375
1,4.9,15386.5,4936923890.55,244948112.025,50.1,4936922508.8,0.25,509.35,37172121795564.2,5e-15,0.25
1,5.1,14610.05,5128598447.7,254816582.15,50.15,5128584853.05,0.35,483.5,36657424618904.5,5e-15,0.35
