"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0,0.7,1164.6375,0,0,1.025,0.85,0,0.125,14006,5e-15,0
0,0.5,288.0625,0,0,1,1.025,0,0,909.725,5e-15,0
0,1.5,1783.2875,0,0,33.425,0.825,0,19.125,24314687.9,5e-15,0
0,1.3,3699.125,3.475,0.075,21.55,4.325,0,23.7,20074613,5e-15,0
0,1.1,12527.3,77.775,2,9.875,77.925,0,40.7,13919335.4,5e-15,0
0,1.7,1425.9375,0,0,42.125,0.925,0,16.175,30713521.8,5e-15,0
0,1.9,1306.6875,0,0,46,1.425,0,14.6,34261966.55,5e-15,0
0,0.9,17346.85,257.325,4.925,1.875,257.35,0,17.025,2661011.925,5e-15,0
0,2.1,1302.9375,0,0,48.55,1.45,0,14.225,41493032.575,5e-15,0
0,2.3,1368.525,0,0,49.425,1.15,0,14.55,48658803.25,5e-15,0
0,2.5,1903.525,0,0,49.95,1.275,0,15.175,55098529.25,5e-15,0
0,2.7,3369.95,0,0,50,1.15,0,17.5,73067452.525,5e-15,0
0,2.9,12658.425,27.325,1.4,50,28.175,0,24.1,94874256.775,5e-15,0
0,3.1,18250.5,121.1,8.05,50.025,116.675,0,38.225,153806978.225,5e-15,0
0,3.3,18250.5,263.175,18.225,50.05,265.95,0,84.075,365036993.675,5e-15,0
0,3.5,15737.325,130517600.3,9010374.875,50.05,130510756.825,0.3,509.875,718938009305.55,5e-15,0.3
0,3.7,9394.3875,643448959.975,44517443.425,50.075,643388407.075,0.825,307.925,2542902059237.88,5e-15,0.825
0,3.9,7582.725,1120414588.9,77575802.625,50.075,1120299306.9,0.925,247.9,3677562613572.88,5e-15,0.925
0,4.1,4835.5875,1491143457.875,103721182.575,50.1,1490267142.1,0.975,156.425,3114072964509.42,5e-15,0.975
0,4.3,4769.75,1894507404.55,131584679.95,50.05,1893801213.85,0.975,154.475,3985288460283.27,5e-15,0.975
0,4.5,4644.55,2265260758.7,157363602.575,50.1,2264727793.1,1,150.375,4657844210564.17,5e-15,1
0,4.7,3912.1375,2542743644.25,176949353.95,50.075,2541634637.175,1,126.1,4443057682514.85,5e-15,1
0,4.9,2892.025,2877338803.825,200692942.25,50.225,2876034116.85,1,92.375,3505504724412.45,5e-15,1
0,5.1,2695.9875,3125599911.75,217996775.725,50.075,3123638542.625,1,86.05,3611978049520.5,5e-15,1
0.025,0.7,2426.725,0,0,1.05,1.15,0,0.275,50547.65,5e-15,0
0.025,0.5,317.3875,0,0,1,0.9,0,0,1069.875,5e-15,0
0.025,1.5,1804.625,0,0,34.85,1.125,0,19.25,25959074.5,5e-15,0
0.025,1.3,3726.4375,1.7,0,23.45,2.725,0,24.725,19439891.05,5e-15,0
0.025,1.1,12017.8625,42.025,0.95,11.525,42.175,0,40.6,16239325.825,5e-15,0
0.025,1.7,1394,0,0,42.75,0.925,0,15.875,31789908.575,5e-15,0
0.025,1.9,1248.325,0,0,47.375,0.925,0,14.65,37191346.5,5e-15,0
0.025,0.9,15573.8375,271.1,5.325,1.95,269.8,0,20.15,3094415.225,5e-15,0
0.025,2.1,1319.1,0,0,48.45,1.1,0,14.3,40688636.5,5e-15,0
0.025,2.3,1454.7125,0,0,49.6,0.95,0,14.925,47652783.175,5e-15,0
0.025,2.5,1863.925,0,0,49.9,1,0,16.3,56884449.4,5e-15,0
0.025,2.7,4258.175,0,0,50,1.425,0,18.45,73686143.225,5e-15,0
0.025,2.9,13821.2875,37.45,1.95,50,37.15,0,25.55,104386254.675,5e-15,0
0.025,3.1,18250.5,126.1,8.6,50,121.4,0,40.3,156159823.875,5e-15,0
0.025,3.3,18250.5,351.275,22.725,50.1,348.325,0,96.025,409040245.5,5e-15,0
0.025,3.5,15503.9,201780798.05,13832242.15,50.05,201777262.3,0.3,510.85,1179134665798.2,5e-15,0.3
0.025,3.7,11593.725,721508428.675,49526246.175,50.075,721499336.4,0.725,381.075,3643332104144.6,5e-15,0.725
0.025,3.9,7875.6875,1178298732.175,81038177.525,50.075,1178125210.3,0.95,257.475,4067265337410.67,5e-15,0.95
0.025,4.1,5498.9,1528307780.875,105566870.325,50.175,1527638691.025,0.975,178.75,3734014562790.42,5e-15,0.975
0.025,4.3,5600.025,1938107404.1,133463549.775,50.05,1937747593.675,1,182.1,4953481048881.5,5e-15,1
0.025,4.5,4746.925,2317976736.3,160070888.55,50.125,2317143224.6,0.975,153.775,4891039774278.67,5e-15,0.975
0.025,4.7,3895.075,2648787541.05,182904615.725,50.125,2648026699.075,1,125.65,4489847270753,5e-15,1
0.025,4.9,2582.8375,2959021497.475,204150252.075,50.125,2958691234.975,1,82.1,3133123014634.8,5e-15,1
0.025,5.1,2628.4625,3177340485.925,219674789.025,50.1,3176211277,1,83.7,3560074524354.62,5e-15,1
0.05,0.7,4705.25,5.475,0.075,1.025,6.275,0,0.725,129307.9,5e-15,0
0.05,0.5,357.45,0,0,1,1.225,0,0,1354.95,5e-15,0
0.05,1.5,1617.8125,0,0,36.15,1.25,0,18.55,27967088.175,5e-15,0
0.05,1.3,2487.5625,0,0,25.65,1.25,0,23.4,22669151.45,5e-15,0
0.05,1.1,9106.1125,31.3,0.725,12.85,31.925,0,36.475,16672792.9,5e-15,0
0.05,1.7,1342.9375,0,0,43.475,1.15,0,15.65,32896111,5e-15,0
0.05,1.9,1283.9,0,0,46.55,1.1,0,13.975,34225913.3,5e-15,0
0.05,0.9,15102.6,305.6,5.9,2.35,306.075,0,24.875,4038991.75,5e-15,0
0.05,2.1,1246.0625,0,0,48.875,1.075,0,14.275,42855045.2,5e-15,0
0.05,2.3,1467.675,0,0,49.775,1.25,0,14.35,50874472.925,5e-15,0
0.05,2.5,2003.9125,0,0,50,1.15,0,15.15,57497686.975,5e-15,0
0.05,2.7,4787.7875,0,0,50.025,1.55,0,19.1,78610046.575,5e-15,0
0.05,2.9,13160.05,36.575,2.225,50.075,38.775,0,26.05,106786465.625,5e-15,0
0.05,3.1,18250.5,137.3,8.65,50.05,139.075,0,42.975,171983202.25,5e-15,0
0.05,3.3,18250.5,417.2,27.95,50.1,415.35,0,118.15,522727502.65,5e-15,0
0.05,3.5,15496.525,273512069.125,18613842.225,50.025,273504938.775,0.3,511.05,1708031947007.43,5e-15,0.3
0.05,3.7,9484.425,758098086.6,51763657.25,50.125,757969298.25,0.75,311.025,3114885480631.7,5e-15,0.75
0.05,3.9,7085.9875,1244873349.525,84950170.9,50,1244618505.6,0.95,231.35,3868311486118.48,5e-15,0.95
0.05,4.1,6106.4375,1632187615.925,111730792.55,50.175,1631834624.65,0.975,198.825,4438873477122.47,5e-15,0.975
0.05,4.3,4081.725,2038648798.175,139376075.4,50.025,2038190918.025,1,131.625,3538213773010.17,5e-15,1
0.05,4.5,3613.5125,2401788936.525,164221806.625,50.125,2401770941.25,1,115.925,3639987904772.27,5e-15,1
0.05,4.7,4015.1,2703372796.85,185305581.85,50.125,2702635339.125,1,129.775,4768678223241.62,5e-15,1
0.05,4.9,3061.8375,3000476533.275,205719441,50.125,2999742705.825,1,98.3,3914386336698.83,5e-15,1
0.05,5.1,2704.275,3102499792.825,213711806.95,50.2,3100561371.375,1,86.475,3735665022775.12,5e-15,1
0.075,0.7,9486.525,33.925,0.475,1.075,33.625,0,2.8,389302.9,5e-15,0
0.075,0.5,606.8375,0,0,1,0.625,0,0,2740.15,5e-15,0
0.075,1.5,1569.9625,0,0,37.9,1.35,0,17.275,26833589.85,5e-15,0
0.075,1.3,2607.3375,0,0,26.575,0.9,0,21.45,21253492.125,5e-15,0
0.075,1.1,8265.125,20.7,0.45,13.975,20.8,0,32.8,16079169.45,5e-15,0
0.075,1.7,1355.275,0,0,43,1.075,0,15.875,29267152.925,5e-15,0
0.075,1.9,1245.2375,0,0,47.7,1.35,0,14.575,38347040.35,5e-15,0
0.075,0.9,17350.9625,375.3,6.8,2.975,376.95,0,36.825,6163683.75,5e-15,0
0.075,2.1,1344.9,0,0,48.8,0.85,0,14.35,38840233.45,5e-15,0
0.075,2.3,1518.5375,0,0,49.7,0.95,0,14.55,46913679.875,5e-15,0
0.075,2.5,2004.3375,0,0,49.9,1,0,15.975,63727906.475,5e-15,0
0.075,2.7,5504.925,0,0,50.05,1.125,0,19.3,82872161.925,5e-15,0
0.075,2.9,15215.625,53.15,2.675,50.025,53.475,0,28.275,115685437.125,5e-15,0
0.075,3.1,18250.5,148.9,10.375,50.075,147.35,0,47.775,197353319.375,5e-15,0
0.075,3.3,18250.5,614.15,40.825,50.025,619.825,0,156.45,677044720.55,5e-15,0
0.075,3.5,14515.75,343818771,23232620.2,50,343794567.1,0.45,478.2,2089633590529.85,5e-15,0.45
0.075,3.7,10609.0625,849720133.3,57485039.075,50.025,849645742.9,0.75,348.575,4015339872265.1,5e-15,0.75
0.075,3.9,6370.6875,1312295541.775,88905410.25,50.05,1312132286.8,0.85,207.675,3576471133765.3,5e-15,0.85
0.075,4.1,4798.225,1649661865.275,112343890.55,50.1,1648660301.85,0.975,155.35,3503271573595.9,5e-15,0.975
0.075,4.3,2939.8625,2058002805.775,140264253.275,50.15,2056862819,1,93.35,2425134265039.6,5e-15,1
0.075,4.5,3108.1375,2415323321.75,163953352.85,50.025,2414889492.025,1,99.1,3149943722768.15,5e-15,1
0.075,4.7,4534.8375,2728563398.4,186157672.125,50.15,2727064139.8,1,146.9,5566618718180.72,5e-15,1
0.075,4.9,4235.9625,3066251863.575,208337514.525,50.075,3065985265.775,0.975,137.35,5792628468404.22,5e-15,0.975
0.075,5.1,2880.0625,3322872069.6,226273595.9,50.2,3322573774.8,1,92.275,4096397654215.9,5e-15,1
0.1,0.7,9089.525,55,0.725,1.075,56.3,0,3.225,502965.725,5e-15,0
0.1,0.5,477.2875,0,0,1,1.125,0,0,1878.325,5e-15,0
0.1,1.5,1537.425,0,0,38.675,1.175,0,17.35,28171772.45,5e-15,0
0.1,1.3,2273.3625,0,0,28.9,0.85,0,21.65,23359312.675,5e-15,0
0.1,1.1,5695.1625,3.65,0.125,16.45,5.125,0,29.55,17713562.95,5e-15,0
0.1,1.7,1422.4375,0,0,43.3,1.225,0,15.15,30517125.8,5e-15,0
0.1,1.9,1336.8125,0,0,47.3,1.1,0,13.925,37127099.15,5e-15,0
0.1,0.9,15529.7375,232.4,4.7,3.525,229.725,0,45.55,8684947.35,5e-15,0
0.1,2.1,1309.3375,0,0,49.125,1.05,0,13.625,43892738.1,5e-15,0
0.1,2.3,1550.3625,0,0,49.9,1.4,0,15.025,55867502.325,5e-15,0
0.1,2.5,2096.4625,0,0,50,1.7,0,16.375,63483283,5e-15,0
0.1,2.7,5765.5375,1.125,0.05,50.075,1.9,0,20.25,82014265.85,5e-15,0
0.1,2.9,17107.0375,62.025,4.425,50.025,63.275,0,29.525,106490844.675,5e-15,0
0.1,3.1,18250.5,174.725,11.4,50.075,175.575,0,50.45,211056420.1,5e-15,0
0.1,3.3,18250.5,835.2,54.725,50.075,842.575,0,226.975,1128648856.325,5e-15,0
0.1,3.5,13171.6375,390790580.9,26250319.325,50.1,390751293.9,0.55,433.75,2202707361234.77,5e-15,0.55
0.1,3.7,8070.7375,916978966.7,61612009.275,50.075,916929460.975,0.875,263.925,3169804774463.33,5e-15,0.875
0.1,3.9,6303.475,1369963390.175,92182583.1,50.1,1369823655.725,1,205.525,3736390368264.73,5e-15,1
0.1,4.1,5766.0875,1743774782.45,117561411.2,50.025,1743132201.425,1,187.65,4539078008777,5e-15,1
0.1,4.3,3422.3125,2042197202.5,138145497.125,50.1,2040962034.55,1,109.85,3039994558190.98,5e-15,1
0.1,4.5,3575.7625,2433694436.55,164852097.075,50.1,2431960124.525,1,114.925,3811913469904.38,5e-15,1
0.1,4.7,3940.05,2780113353.45,188176997.975,50.125,2778697640.7,1,127.025,4869861587089.92,5e-15,1
0.1,4.9,2937.9375,2985747895.225,202813631.725,50.2,2983519284.75,1,94.15,3877395754422.83,5e-15,1
0.1,5.1,3214.8,3364332506.05,227562560.025,50.125,3363244686.5,1,103.3,4730256341302.47,5e-15,1
0.125,0.7,12097.6875,91.95,1.775,1.275,92.975,0,5.65,812861.125,5e-15,0
0.125,0.5,477.125,0,0,1,1.3,0,0,1754.875,5e-15,0
0.125,1.5,1488.0875,0,0,40.025,1.15,0,17.35,31016985.8,5e-15,0
0.125,1.3,1955.5875,0,0,32.35,1.05,0,22,25387368.2,5e-15,0
0.125,1.1,3773.7875,0,0,18.4,1.125,0,28.9,19888685.25,5e-15,0
0.125,1.7,1342.075,0,0,44.275,1.175,0,15.425,32234451.55,5e-15,0
0.125,1.9,1264.9,0,0,47.5,1.45,0,14.45,37023101.225,5e-15,0
0.125,0.9,16646.8125,245.075,4.4,4.55,248.75,0,52.1,10997475.4,5e-15,0
0.125,2.1,1344.4125,0,0,49.3,1.175,0,14.075,45397047.125,5e-15,0
0.125,2.3,1584.35,0,0,49.85,1.575,0,15.225,52504692.45,5e-15,0
0.125,2.5,2520.675,0,0,50,0.9,0,16.75,68201192.325,5e-15,0
0.125,2.7,7620.825,1.475,0.05,50,3.45,0,21.05,87390680.6,5e-15,0
0.125,2.9,17899.1875,80.35,4.75,50.025,80.85,0,31.025,119329702.375,5e-15,0
0.125,3.1,18250.5,178.275,11.2,50.05,177.175,0,56.025,247302407.125,5e-15,0
0.125,3.3,18250.5,2511,161.475,50.075,2509.6,0,399.375,2046192690.675,5e-15,0
0.125,3.5,11389.725,457777146.425,30550912.7,50.175,457731531.3,0.65,374.25,2093982002973.55,5e-15,0.65
0.125,3.7,8511.825,947075272.65,63261771.05,50.1,946899797.475,0.875,278.525,3615854406946.5,5e-15,0.875
0.125,3.9,5529.125,1425142158.475,95124115.25,50.025,1424942753.9,0.95,179.275,3369824289646.27,5e-15,0.95
0.125,4.1,4742.25,1822887662.1,122031541.45,50.125,1822436430.525,0.925,153.55,3742666452662.58,5e-15,0.925
0.125,4.3,3951.4125,2117377090.575,142538386.925,50.25,2116027778.625,1,127.45,3670391859756.02,5e-15,1
0.125,4.5,3685.575,2512557745.375,168534237.975,50.15,2511808982.575,1,118.65,4001549574829.77,5e-15,1
0.125,4.7,2949.6375,2826972674.575,190014397.025,50.05,2825012581.325,1,94.225,3542658423522.67,5e-15,1
0.125,4.9,3012.3,3095937432.725,208056438.125,50.075,3094224343.5,1,96.55,4055866458229.73,5e-15,1
0.125,5.1,3027.5,3427921383.65,229758902.5,50.1,3427490892.425,1,96.8,4492996033809.75,5e-15,1
0.15,0.7,13778.25,131.425,2.15,1.325,129.6,0,8.125,1176902.7,5e-15,0
0.15,0.5,653.4125,0,0,1.025,1.225,0,0.05,3903.875,5e-15,0
0.15,1.5,1480.3375,0,0,40,1.125,0,16.85,30452173.95,5e-15,0
0.15,1.3,1837.0125,0,0,32.825,1.25,0,20.525,25898859.85,5e-15,0
0.15,1.1,4903.9625,4.15,0.1,18.75,5.3,0,27.8,18531546.25,5e-15,0
0.15,1.7,1310.6625,0,0,45.1,1.2,0,15.325,32228589.7,5e-15,0
0.15,1.9,1277.15,0,0,47.95,0.8,0,14.45,39720776,5e-15,0
0.15,0.9,16482.6125,99.275,2.35,7.05,98.4,0,49.875,13362576.625,5e-15,0
0.15,2.1,1331.3375,0,0,49.35,1.05,0,14.375,43638041.45,5e-15,0
0.15,2.3,1613.775,0,0,49.95,1.15,0,15.05,51068826.8,5e-15,0
0.15,2.5,2521.6375,0,0,49.975,1.15,0,17.725,67488171.025,5e-15,0
0.15,2.7,8579.7125,4.875,0.225,50.05,6.125,0,22,89289320.025,5e-15,0
0.15,2.9,16783.2375,15993.575,900.425,48.925,14991.55,0.025,31.9,136206982.475,5e-15,0.025
0.15,3.1,18250.5,202.45,13.225,50.025,204.6,0,61.9,240472857.075,5e-15,0
0.15,3.3,18028.7625,1726447.8,113965.85,50.1,1727033.525,0.025,555.65,15316430457.35,5e-15,0.025
0.15,3.5,11120.2375,538520445.825,35637612.45,50.05,538426948.125,0.775,365.45,2561009510381.17,5e-15,0.775
0.15,3.7,6825.85,1034694807.1,68573022,50.075,1034501631.2,0.9,222.55,2972488996067.12,5e-15,0.9
0.15,3.9,5055.125,1497431718.175,99282679.65,50.1,1497296402.45,1,163.825,3163265340363.02,5e-15,1
0.15,4.1,6025.9125,1876521176,124707585.25,50.075,1875886333.05,0.975,196.125,5103834400026.08,5e-15,0.975
0.15,4.3,4310.2875,2279694420.5,151334003.35,50.15,2279685884.575,1,139.225,4227627070988,5e-15,1
0.15,4.5,2523.8875,2533768450.9,168648189.875,50.1,2532838637.925,1,80.1,2616880035053.4,5e-15,1
0.15,4.7,2652.2875,2888572293.2,192632324.175,50.05,2886706283.025,1,84.6,3186010018405.5,5e-15,1
0.15,4.9,3028.125,3193984333.25,212929458.975,50.175,3192994785.55,1,97.175,4141801303356.62,5e-15,1
0.15,5.1,2709.45,3470174685.05,231092923.225,50.225,3470105998.9,1,86.425,3988695519345.2,5e-15,1
0.175,0.7,13344.9125,167.225,2.625,1.3,165.925,0,10.05,1557525.15,5e-15,0
0.175,0.5,490.325,0,0,1,1.15,0,0.025,1860.225,5e-15,0
0.175,1.5,1843.7125,0,0,38.025,1,0,16.05,25678197.95,5e-15,0
0.175,1.3,1809.375,0,0,33.425,0.775,0,19.475,25870506.375,5e-15,0
0.175,1.1,3144.45,0,0,20.725,0.775,0,26.05,19287747.925,5e-15,0
0.175,1.7,1305.3625,0,0,44.975,0.975,0,14.75,30646589.875,5e-15,0
0.175,1.9,1292.1375,0,0,48.6,1.275,0,14.2,42517779.4,5e-15,0
0.175,0.9,14068.8,81.7,1.425,7.75,82.375,0,42.125,12699638.75,5e-15,0
0.175,2.1,1347.1,0,0,49.25,1.1,0,14.5,45326444.15,5e-15,0
0.175,2.3,1670.4,0,0,49.85,1.075,0,15.15,54911762.4,5e-15,0
0.175,2.5,3140.25,0,0,50.025,1,0,17.525,74375852.65,5e-15,0
0.175,2.7,11335.525,13.85,0.6,50.025,14.85,0,23.4,95556891.275,5e-15,0
0.175,2.9,17849.625,96.025,5.575,50,94.625,0,35.4,137140920.1,5e-15,0
0.175,3.1,18250.5,220.425,13.55,50.025,220.275,0,70.375,292471191.275,5e-15,0
0.175,3.3,18037.95,69392805.6,4547038.35,50.05,69392436.975,0.05,586.475,335704335100.05,5e-15,0.05
0.175,3.5,11207.75,618140667.7,40573106.1,50.05,618109619.4,0.825,367.925,2961152851373.08,5e-15,0.825
0.175,3.7,8522.95,1115093873.475,73302622.6,50.125,1115085126.5,0.85,279.15,4138417111581.05,5e-15,0.85
0.175,3.9,6605.8,1520837896.5,100151294.675,50.05,1520419484.8,0.975,215.35,4561188243340.75,5e-15,0.975
0.175,4.1,5629.3,1977423737.025,130075815.175,50.05,1977320352.825,0.95,183.05,4882362047734.97,5e-15,0.95
0.175,4.3,4047.3625,2316138290.7,152839848.75,50.125,2315611140.75,1,130.5,4031008073062.42,5e-15,1
0.175,4.5,3263.05,2670679673.825,176139537.3,50.15,2670536964.65,1,104.625,3644751628575.62,5e-15,1
0.175,4.7,3506.375,2984612634.875,196800574.975,50.125,2984596789.7,1,113.025,4512751710176.45,5e-15,1
0.175,4.9,2502.75,3223667407.55,213792523.225,50.2,3221918416.95,1,79.45,3369410187679.05,5e-15,1
0.175,5.1,2762.85,3460216579.975,229489748.3,50.225,3458781090.675,1,88.5,4142186126789.35,5e-15,1
0.2,0.7,16452.4375,230.725,3.25,1.825,230.2,0,13.625,2285772.375,5e-15,0
0.2,0.5,682.05,0,0,1,1.075,0,0.025,3238.125,5e-15,0
0.2,1.5,1464.6625,0,0,40.375,1.025,0,15.975,27978449.875,5e-15,0
0.2,1.3,1898.7625,0,0,32.15,1.125,0,19.625,24319468.95,5e-15,0
0.2,1.1,2991.05,0,0,21.925,1.15,0,25.35,20023272.425,5e-15,0
0.2,1.7,1251.0125,0,0,46.85,1.275,0,14.525,35683005.225,5e-15,0
0.2,1.9,1304.1,0,0,48.525,1.05,0,14.35,38912922.725,5e-15,0
0.2,0.9,11658.2625,50.85,0.95,8.3,51.275,0,39.175,12396860.3,5e-15,0
0.2,2.1,1393.1125,0,0,49.525,1.175,0,14.65,49756673.275,5e-15,0
0.2,2.3,1719.625,0,0,49.95,1.15,0,15.8,60802008.975,5e-15,0
0.2,2.5,3403.3625,0,0,50.075,1.05,0,17.5,71678658.6,5e-15,0
0.2,2.7,12084.0375,18.825,1.4,50,19.725,0,23.625,95718915.15,5e-15,0
0.2,2.9,18250.5,105.175,6.975,50.05,104.525,0,37.675,133911192.125,5e-15,0
0.2,3.1,18250.5,273.125,17.8,50.025,277.175,0,82.75,357264131.7,5e-15,0
0.2,3.3,17251.85,140334926.8,9124399.175,50.05,140331101.5,0.125,569.375,850953351930.175,5e-15,0.125
0.2,3.5,8827.9875,649747517.075,42383471.3,50.075,649636221.55,0.8,288.95,2514183827026.02,5e-15,0.8
0.2,3.7,6743.45,1183994424.725,77217625.1,50.025,1183834401.15,0.95,219.775,3409935264815.9,5e-15,0.95
0.2,3.9,4950.7,1623213824.525,106024994.575,50.075,1622952366.075,1,160.15,3377606824810.9,5e-15,1
0.2,4.1,4253,1991227506.95,130239423.775,50.1,1990877151.8,1,137.2,3637137245266.85,5e-15,1
0.2,4.3,3619.55,2397323614.95,156716370.725,50.05,2396997992.05,1,116.25,3636690395347,5e-15,1
0.2,4.5,3264.2875,2643215562.8,173288006.75,50.15,2642534006.6,0.975,104.725,3743988038875.92,5e-15,0.975
0.2,4.7,3209.7,3038664070.575,198822893.45,50.05,3038296206.325,1,103.075,4154919538869.88,5e-15,1
0.2,4.9,2543.425,3253621191.725,214296637.475,50.05,3250714916.8,1,80.95,3501221173673.77,5e-15,1
0.2,5.1,2536.6,3564466025.925,233872945.3,50.075,3563318538.6,1,80.725,3818445976751.27,5e-15,1
0.225,0.7,15435.2375,320.975,4.275,1.525,321.95,0,19.5,3161964.45,5e-15,0
0.225,0.5,1304.3125,0,0,1,1.1,0,0.125,10766.725,5e-15,0
0.225,1.5,1438.4375,0,0,41.175,1.05,0,16.425,28490749.4,5e-15,0
0.225,1.3,1785.225,0,0,34.5,1.075,0,19.025,24647458.325,5e-15,0
0.225,1.1,2373,0,0,25.025,1.3,0,24.125,21581787.925,5e-15,0
0.225,1.7,1309.45,0,0,45.575,0.85,0,14,31826404.75,5e-15,0
0.225,1.9,1283.175,0,0,48.825,1.3,0,14.625,43343057.7,5e-15,0
0.225,0.9,9414.6,35.875,0.85,11.975,35.475,0,37.4,16409868.075,5e-15,0
0.225,2.1,1433.9875,0,0,49.8,1.15,0,13.7,46593548.4,5e-15,0
0.225,2.3,1827.025,0,0,50,1.025,0,15.55,58037760.85,5e-15,0
0.225,2.5,3575.6875,0,0,50,1.275,0,17.7,76600299.775,5e-15,0
0.225,2.7,14831.3375,35.75,2.525,50.075,36.075,0,25.85,109377168.45,5e-15,0
0.225,2.9,18250.5,107.925,6.225,50,107.975,0,40.525,173477278.05,5e-15,0
0.225,3.1,18250.5,338.7,20.775,50.075,337.6,0,97.075,436045109.55,5e-15,0
0.225,3.3,15235.85,213526051.675,13782320.175,50.025,213522422.875,0.4,502.075,1243059782257.5,5e-15,0.4
0.225,3.5,9164.7125,742702446.375,47996710.2,50,742646393.175,0.825,300.275,2981626589091.38,5e-15,0.825
0.225,3.7,6512.2375,1209993188.975,78405933.725,50.025,1209669786.8,1,212.275,3478078172289.95,5e-15,1
0.225,3.9,5087.4,1694012470.625,109736002.175,50.075,1693916980.25,0.95,164.85,3626712280842.83,5e-15,0.95
0.225,4.1,6349.75,2049138321.225,133055402.25,50.1,2048682620.575,0.95,207.15,5958550238292,5e-15,0.95
0.225,4.3,3591.2875,2350521095.85,153134655.5,50,2348770046.775,1,115.5,3721748371644,5e-15,1
0.225,4.5,3549.15,2747833506.65,178891999.325,50.075,2746574584.9,0.975,113.925,4238036760224.77,5e-15,0.975
0.225,4.7,2626.625,2986284521.175,195382493.075,50.125,2983581994.75,1,83.7,3343412764818.98,5e-15,1
0.225,4.9,3150.9625,3335435989,217397900.125,50.075,3333831126.825,1,101.25,4598372067452.97,5e-15,1
0.225,5.1,1950.475,3595211623.65,234739018.475,50.225,3593851172.525,1,61.25,2797075007466.88,5e-15,1
0.25,0.7,16914.4625,429.3,6.7,2.05,421.85,0,29.4,4759295,5e-15,0
0.25,0.5,1437.25,0,0,1,1.45,0,0.125,17205.225,5e-15,0
0.25,1.5,1346.525,0,0,43.35,0.8,0,15.575,31161299.425,5e-15,0
0.25,1.3,1666.725,0,0,36.6,1.1,0,17.875,27989624.25,5e-15,0
0.25,1.1,2222.65,0,0,27.325,1,0,23.85,24688668.125,5e-15,0
0.25,1.7,1219.6375,0,0,46.625,0.95,0,13.7,36025224.275,5e-15,0
0.25,1.9,1224.675,0,0,49.05,0.975,0,14.1,42365462.025,5e-15,0
0.25,0.9,8518.6375,19.025,0.375,12.9,19.95,0,35.625,16299186.175,5e-15,0
0.25,2.1,1430.45,0,0,49.7,1.625,0,14.55,52075135.6,5e-15,0
0.25,2.3,1742.075,0,0,49.95,0.9,0,15.7,58640761.425,5e-15,0
0.25,2.5,3777.075,0,0,50.025,1.15,0,18.975,79355820.7,5e-15,0
0.25,2.7,12977.15,32.65,1.625,50,33.9,0,26.925,115509366.65,5e-15,0
0.25,2.9,18250.5,131,7.925,50.025,127.9,0,43.125,187373641.125,5e-15,0
0.25,3.1,18250.5,440.925,28.25,50.05,436.75,0,120.35,556867811.2,5e-15,0
0.25,3.3,13898.675,289790871.375,18565423.7,50,289770266.35,0.425,457.775,1607653781586.35,5e-15,0.425
0.25,3.5,10632.375,804426441.625,51656106.825,50.05,804296135.15,0.775,349.125,3857282305717.58,5e-15,0.775
0.25,3.7,6650.25,1309851496.45,84203386.875,50.05,1309597649.925,0.95,216.75,3750920511771.3,5e-15,0.95
0.25,3.9,5309.425,1724410597.525,111005585.125,50.125,1724172603.925,1,172.35,3962117781877.65,5e-15,1
0.25,4.1,4096.675,2153850000.7,138561936.875,50.1,2153832040.225,0.975,132,3719234871081.15,5e-15,0.975
0.25,4.3,3470.7875,2499084475.7,161133992.25,50.1,2498528486.5,0.975,111.325,3644282686540.27,5e-15,0.975
0.25,4.5,3353.1625,2751658354,178028151.025,50.1,2750125899.6,1,107.525,4054485018553.6,5e-15,1
0.25,4.7,3366.725,3108291701.75,201027480.95,50.125,3106954657.725,1,108.475,4531176314433.65,5e-15,1
0.25,4.9,2906.2375,3303316425.4,214176287.3,50.2,3301310515.475,1,93.15,4244981781821.77,5e-15,1
0.25,5.1,2832.2875,3668728604.475,236891711.75,50.1,3668110076.6,1,90.575,4473048645144.4,5e-15,1
0.275,0.7,16785.875,314.8,4.725,2.85,311.95,0,37.95,6216387.575,5e-15,0
0.275,0.5,2625.425,0,0,1,1.225,0,0.275,46802.65,5e-15,0
0.275,1.5,1327.8125,0,0,43.225,1.15,0,15.325,32224438.45,5e-15,0
0.275,1.3,1611.675,0,0,36.8,1.025,0,17.425,26942327.9,5e-15,0
0.275,1.1,2265.3125,0,0,26.875,0.925,0,22.2,22013949.85,5e-15,0
0.275,1.7,1310.4625,0,0,47.075,1.1,0,13.875,36428584.075,5e-15,0
0.275,1.9,1302.0875,0,0,48.75,0.875,0,14.275,42954861.125,5e-15,0
0.275,0.9,5051.925,3.275,0.075,14.9,4.075,0,30.725,18321976.95,5e-15,0
0.275,2.1,1443.9125,0,0,49.875,1.45,0,14.525,53334385.625,5e-15,0
0.275,2.3,1940.3,0,0,49.975,1.2,0,16.075,61402654.95,5e-15,0
0.275,2.5,3556.4625,0,0,50.025,0.75,0,18.85,76442151.15,5e-15,0
0.275,2.7,14387.475,45.625,2.5,50.075,45.4,0,26.65,110797528.2,5e-15,0
